data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-13T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,567,57,624,11284,11908,492,683,5205,661,8585,9189,17774,335473,203208,,17091,683,5029,176,547,20,646,15,52,5,330704,4769,200964,2244
2020-11-13T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,141,23,164,3436,3600,260,307,883,73,1594,2962,4556,123016,122141,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,4249,307,837,46,134,7,72,1,19,4,120747,2269,119885,2256
2020-11-13T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,338,27,365,6312,6677,117,297,2575,164,1386,8030,9416,313881,310710,,9119,297,2402,173,298,40,157,7,21,6,310924,2957,307797,2913
2020-11-13T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2153,183,2336,80884,83220,3161,4079,19878,967,101358,2707,104065,1221582,854598,,99986,4079,19000,878,1944,209,927,40,192,-9,1196072,25510,834920,19678
2020-11-13T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2164,225,2389,45767,48156,2132,2384,29947,4965,54812,28256,83068,1824983,956466,,80684,2384,29735,212,2094,70,4925,40,228,-3,1804471,20512,947920,8546
2020-11-13T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,366,47,413,8738,9151,504,831,8114,506,15378,2393,17771,610398,250805,,16940,831,7795,319,346,20,498,8,47,0,603277,7121,248809,1996
2020-11-13T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3018,260,3278,59121,62399,2480,2925,14680,1586,23675,54990,78665,1782248,1446989,,75740,2925,14269,411,2953,65,1552,34,259,1,1753939,28309,1425173,21816
2020-11-13T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1372,110,1482,13403,14885,224,1209,24521,2058,28704,12760,41464,516330,261534,,40255,1209,23554,967,1363,9,2040,18,109,1,509052,7278,258621,2913
2020-11-13T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7319,801,8120,143149,151269,8476,10634,134294,19028,231380,73211,304591,3476242,2115026,,293957,10634,132254,2040,7047,272,18910,118,782,19,3420606,55636,2086645,28381
2020-11-13T17:00:00,ITA,11,Marche,43.61675973,13.5188753,559,74,633,12201,12834,622,740,7902,1094,21500,330,21830,360800,211777,,21090,740,7795,107,536,23,1083,11,74,0,357212,3588,209704,2073
