data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,208,16,224,3152,3376,285,306,3214,501,5616,1475,7091,256324,160689,"dal totale dei positivi è stato sottratto un caso dei giorni passati, in quanto nominativo duplicato (conteggiato due volte)",6786,305,3195,19,212,-4,500,1,14,2,253175,3149,158874,1815
2020-10-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,48,4,52,776,828,53,83,611,42,453,1028,1481,92593,91753,,1398,83,584,27,48,0,39,3,4,0,91337,1256,90497,1256
2020-10-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,86,8,94,1443,1537,157,187,1644,105,1159,2127,3286,248178,246034,,3099,187,1614,30,81,5,105,0,6,2,245158,3020,243043,2991
2020-10-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1037,94,1131,21430,22561,1460,1541,8913,551,29781,2244,32025,814966,558506,,30484,1541,8838,75,996,41,545,6,85,9,802965,12001,548083,10423
2020-10-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,636,86,722,10941,11663,863,889,27277,4537,35402,8075,43477,1433217,783681,,42588,889,27257,20,596,40,4531,6,86,0,1417038,16179,777142,6539
2020-10-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,83,14,97,2128,2225,119,220,4482,368,6490,585,7075,492435,214444,,6855,220,4382,100,76,7,367,1,16,-2,486925,5510,212729,1715
2020-10-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1293,131,1424,17107,18531,1128,1251,10020,1070,11986,17635,29621,1227104,1002866,,28370,1251,9913,107,1226,67,1054,16,129,2,1205529,21575,984926,17940
2020-10-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,540,34,574,4492,5066,445,690,13842,1673,14535,6046,20581,394365,207034,,19891,690,13614,228,547,-7,1656,17,31,3,389326,5039,204834,2200
2020-10-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1685,156,1841,31677,33518,3628,4125,88059,17152,116243,22486,138729,2610718,1633109,,134604,4125,87591,468,1521,164,17123,29,134,22,2575003,35715,1611623,21486
2020-10-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,133,19,152,2472,2624,247,321,6570,998,10192,0,10192,292862,171050,,9871,321,6497,73,115,18,997,1,19,0,289086,3776,169343,1707
2020-10-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,13,1,14,436,450,25,28,594,26,1024,46,1070,57578,53975,,1042,28,591,3,9,4,26,0,1,0,56882,696,53291,684
2020-10-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,106,8,114,2204,2318,238,247,2935,296,5549,0,5549,211011,109343,,5302,247,2926,9,96,10,296,0,7,1,208717,2294,108212,1131
2020-10-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,57,1,58,911,969,121,153,5927,423,4165,3154,7319,267600,109669,,7166,153,5898,29,48,9,420,3,2,-1,266366,1234,109666,3
2020-10-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,1226,79,1305,13475,14780,1345,1550,30661,4227,26564,23104,49668,906964,537462,,48118,1550,30467,194,1111,115,4216,11,74,5,895399,11565,529281,8181
2020-10-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,448,50,498,5781,6279,288,485,5886,645,3442,9368,12810,507982,359262,,12325,485,5690,196,438,10,644,1,42,8,502331,5651,355311,3951
2020-10-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,264,36,300,3693,3993,182,243,2712,181,2794,4092,6886,238628,202306,,6643,243,2652,60,236,28,180,1,36,0,235250,3378,199392,2914
2020-10-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,588,89,677,7863,8540,690,796,5649,397,9374,5212,14586,621996,442472,,13790,796,5551,98,565,23,389,8,83,6,614264,7732,437540,4932
2020-10-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,524,82,606,12655,13261,1022,1145,12121,1229,20938,5673,26611,962277,646277,Sono stati effettuati 758 tamponi antigenici rapidi in aggiunta ai test in PCR comunicati,25466,1145,12006,115,503,21,1221,8,76,6,950782,11495,639007,7270
2020-10-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,171,22,193,3077,3270,315,407,2493,97,2240,3620,5860,266398,156285,,5453,407,2403,90,152,19,95,2,20,2,262392,4006,154074,2211
2020-10-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,48,3,51,854,905,74,87,1165,149,1988,231,2219,36671,23688,,2132,87,1155,10,42,6,146,3,5,-2,35990,681,23483,205
2020-10-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,500,59,559,12049,12608,1175,1325,24681,2301,23515,16075,39590,2192554,854703,,38265,1325,24550,131,439,61,2282,19,56,3,2178114,14440,849385,5318
