data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-11-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,77,7,84,2269,2353,-1,114,78963,2566,,,83882,2641064,902718,,0,,,83882,0,1509335,1131729,ITF,ITF1,83768,114,78848,115,73,4,2566,0,7,0,2625837,15227,901126,1592
2021-11-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,24,0,24,838,862,15,24,29471,624,,,30957,488819,244787,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,30957,0,464127,24692,ITF,ITF5,30933,24,29462,9,25,-1,624,0,0,0,487980,839,244516,271
2021-11-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,110,7,117,3421,3538,-26,150,83870,1457,,,88865,1335597,1140689,,0,,,88846,19,1109783,225814,ITF,ITF6,88715,150,83696,174,114,-4,1455,2,8,-1,1330166,5431,1137527,3162
2021-11-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,281,18,299,10337,10636,-48,493,453473,8107,,,472216,7395018,3640373,,3,,"a seguito delle verifiche quotidiane, si evince che 8 decessi registrati oggi, risultano essere deceduti in un periodo compreso tra il 25/08 e il 31/10 2021",460628,11588,5551951,1843067,ITF,ITF3,471723,493,452946,527,275,6,8093,14,17,1,7365766,29252,3637100,3273
2021-11-09T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,338,40,378,8436,8814,152,458,413850,13629,,,436293,9865208,2177566,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",5,,,435891,402,6266992,3598216,ITH,ITH5,435837,456,413548,302,341,-3,13627,2,38,2,9833017,32191,2174910,2656
2021-11-09T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,124,19,143,3380,3523,51,287,112431,3879,,,119833,3373079,870725,"Il totale dei casi positivi è stato ridotto di 4 a seguito di 1 test antigenico non confermato dal successivo tampone molecolare (caso relativo alla provincia di UD) e a seguito di 3 test positivi rimossi dopo revisione dei casi (un caso relativo alla provincia di GO, un caso relativo alla provincia di TS  e un caso fuori regione).		",2,,,103999,15834,2283033,1090046,ITH,ITH4,119550,283,112202,229,122,2,3876,3,20,-1,3342118,30961,869139,1586
2021-11-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,523,61,584,10409,10993,67,773,380697,8851,,,400541,10238233,4800230,,12,,,390784,9757,5954042,4284191,ITI,ITI4,399768,773,380003,694,510,13,8839,12,61,0,10204213,34020,4794995,5235
2021-11-09T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,102,9,111,1413,1524,44,117,109922,4432,,,115878,2736385,927243,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,2,,"*di cui 59 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. Si segnala che in data odierna è avvenuto il recupero dei dati non trasmessi nella scorsa settimana per problemi tecnici di natura informatica. In particolare, in data odierna sono stati segnalati n. 202 nuovi positivi di cui n. 19 con data di prima positività compresa tra il 3-4 novembre 2021 e n.66 con data di prima positività compresa tra il 5-6 novembre 2021.",115878,0,1737509,998876,ITC,ITC3,115676,202,109764,158,97,5,4432,0,10,-1,2717454,18931,925149,2094
2021-11-09T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,379,47,426,11738,12164,443,849,853561,34205,,,899930,18252514,5895019,,6,,,830603,69327,11439684,6812830,ITC,ITC4,899081,849,853159,402,348,31,34201,4,46,1,18108231,144283,5882614,12405
2021-11-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,69,23,92,2741,2833,30,138,111462,3115,,,117410,1657727,960455,,2,,,117410,0,1421113,236614,ITI,ITI3,117272,138,111355,107,70,-1,3114,1,24,-1,1653621,4106,958273,2182
2021-11-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,6,1,7,133,140,0,0,14088,501,,,14729,288852,254957,,0,,,14729,0,275822,13030,ITF,ITF2,14729,0,14088,0,6,0,501,0,1,0,288494,358,254600,357
2021-11-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,65,4,69,2128,2197,26,120,77117,1208,,,80522,2388352,511894,120 nuovi positivi di cui 26 test antigenici confermati da test molecolare,1,,,67290,13232,685556,1702796,ITH,ITH1,80402,120,77024,93,65,0,1207,1,4,0,2376302,12050,510994,900
2021-11-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,16,2,18,599,617,3,73,47864,1382,,,49863,1358353,420735,,0,,,34181,15682,734248,624105,ITH,ITH2,49790,73,47794,70,21,-5,1382,0,2,0,1346230,12123,420233,502
2021-11-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,233,24,257,4697,4954,85,418,370782,11835,,,387571,8348958,2641618,,3,,,362971,24600,3699594,4649364,ITC,ITC1,387153,418,370456,326,224,9,11828,7,25,-1,8289011,59947,2636087,5531
2021-11-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,152,19,171,3360,3531,39,241,264211,6853,,,274595,4355237,1543350,,1,,,273302,1293,2956512,1398725,ITF,ITF4,274354,241,264010,201,151,1,6852,1,20,-1,4333007,22230,1540412,2938
2021-11-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,52,6,58,1493,1551,5,40,73405,1677,,,76633,2161863,1103724,,0,,,76529,104,1325677,836186,ITG,ITG2,76593,40,73370,35,49,3,1677,0,6,0,2146339,15524,1101302,2422
2021-11-09T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,346,48,394,8230,8624,199,504,296395,7060,,,312079,6908842,2602759,DECEDUTI: N. 5 IL 07/11/21 - N. 5 IL 06/11/21 - N. 1 IL 01/11/21,2,,,312079,0,3404351,3504491,ITG,ITG1,311575,504,296101,294,333,13,7049,11,46,2,6875676,33166,2595944,6815
2021-11-09T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,277,28,305,6338,6643,4,234,278462,7311,,,292416,7358163,3150430,,3,,,287338,5078,4852988,2505175,ITI,ITI1,292182,234,278235,227,277,0,7308,3,28,0,7322744,35419,3142917,7513
2021-11-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,38,6,44,1411,1455,74,105,62942,1469,,,65866,2261992,460848,,0,,,65866,0,1201929,1060063,ITI,ITI2,65761,105,62911,31,40,-2,1469,0,6,0,2247672,14320,460162,686
2021-11-09T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,77,83,1,11,11808,474,,,12365,244582,93673,,0,,,11488,877,113547,131035,ITC,ITC2,12354,11,11798,10,7,-1,474,0,0,0,241881,2701,93526,147
2021-11-09T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,218,52,270,12900,13170,267,883,461235,11856,,,486261,14575090,2211414,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  3 dimessi da TI  invece del n. 2 effettivi che include anche i negativizzati.,10,,,470477,15784,7210258,7364832,ITH,ITH3,485378,883,460626,609,214,4,11849,7,46,6,14452480,122610,2207698,3716
