data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-06-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,121,4,125,23706,23831,534,612,398017,3374,,,425222,6201123,1258371,"Del totale dei decessi comunicati in data odierna, 1 caso è avvenuto nei giorni scorsi.",0,,,192538,232684,2368385,3832738,ITF,ITF1,424610,612,397940,77,112,9,3373,1,4,0,6198886,2237,1258136,235
2022-06-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,50,1,51,8908,8959,-1050,280,134396,932,,,144287,1084784,357943,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0,,,67332,76955,671404,413380,ITF,ITF5,144007,280,133066,1330,48,2,932,0,1,0,1083922,862,357770,173
2022-06-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,173,6,179,34790,34969,529,724,372775,2665,,,410409,3222441,2461429,"L'Asp di Cosenza comunica: ""Nel setting fuori regione si registrano: 1 nuovo ricovero e 8 nuovi casi a domicilio""",1,,,187327,223082,1710830,1511611,ITF,ITF6,409685,724,372584,191,161,12,2661,4,5,1,3219739,2702,2459195,2234
2022-06-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,390,24,414,93902,94316,393,2647,1686327,10615,,,1791258,17040419,5004565,,3,,"a seguito delle verifiche effettuate, si evince che due decessi registrati oggi, risalgono ai giorni 23 e 24 giugno 2022",916913,874345,8880631,8159788,ITF,ITF3,1788611,2647,1684077,2250,361,29,10611,4,23,1,17032067,8352,5003315,1250
2022-06-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,907,29,936,39563,40499,121,2961,1496569,17081,,,1554149,16525960,2787991,"Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",1,,,960208,593941,9483260,7042700,ITH,ITH5,1551189,2960,1493742,2827,862,45,17069,12,31,-2,16518167,7793,2787340,651
2022-06-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,155,9,164,11050,11214,166,356,379682,5153,,,396049,6644091,1155599,,1,,,205935,190114,3449164,3194927,ITH,ITH4,395693,356,379493,189,148,7,5152,1,8,1,6642181,1910,1155372,227
2022-06-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,597,51,648,137663,138311,-1039,3623,1535901,11451,,,1685663,21935638,5744466,,0,,,990775,694888,8936333,12999305,ITI,ITI4,1682040,3623,1531244,4657,552,45,11446,5,52,-1,21919274,16364,5743126,1340
2022-06-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,174,4,178,11124,11302,238,493,452416,5349,,,469067,5684244,1350394, ,1,,*di cui 17667  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,240029,229038,2494820,3189424,ITC,ITC3,468574,493,452161,255,166,8,5349,0,4,0,5682069,2175,1349989,405
2022-06-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,780,14,794,87800,88594,1504,3043,2882350,40798,,,3011742,38499692,8422125,,0,,,1431001,1580741,16139503,22360189,ITC,ITC4,3008699,3043,2880822,1528,741,39,40787,11,15,-1,38486391,13301,8420119,2006
2022-06-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,79,3,82,4597,4679,41,693,483883,3935,,,492497,3168775,2166478,,1,,,216548,275949,1991111,1177664,ITI,ITI3,491804,693,483234,649,73,6,3932,3,3,0,3167297,1478,2165000,1478
