data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,70,6,76,919,995,33,37,3101,481,3911,666,4577,208336,132948,,4540,37,3097,4,66,4,481,0,6,0,205994,2342,131710,1238
2020-10-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,15,2,17,373,390,3,14,497,33,426,494,920,76747,75915,,906,14,486,11,15,0,33,0,2,0,75947,800,75517,398
2020-10-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,36,2,38,537,575,17,19,1387,101,1159,904,2063,209086,206980,,2044,19,1386,1,36,0,100,1,2,0,207290,1796,205184,1796
2020-10-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,450,41,491,6909,7400,358,412,6472,465,12634,1703,14337,627532,408931,,13925,412,6418,54,434,16,465,0,40,1,620282,7250,403167,5764
2020-10-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,212,11,223,4731,4954,164,179,26482,4486,31313,4609,35922,1214835,684859,,35743,179,26468,14,200,12,4485,1,11,0,1207777,7058,680394,4465
2020-10-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,18,5,23,828,851,23,50,3686,353,4503,387,4890,425043,188339,,4840,50,3659,27,17,1,353,0,5,0,422675,2368,187109,1230
2020-10-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,737,48,785,7148,7933,208,244,8637,939,8425,9084,17509,926458,768942,,17265,244,8607,30,711,26,933,6,47,1,914721,11737,759903,9039
2020-10-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,167,23,190,1687,1877,17,121,10382,1610,9843,4026,13869,324170,173211,,13748,121,10279,103,167,0,1609,1,21,2,321785,2385,171959,1252
2020-10-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,296,39,335,9026,9361,199,314,81733,16971,95940,12125,108065,2187132,1365206,,107751,314,81620,113,293,3,16969,2,42,-3,2172337,14795,1355640,9566
2020-10-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,24,6,30,911,941,45,59,6210,992,8143,0,8143,254464,149612,,8084,59,6197,13,23,1,991,1,6,0,252602,1862,148490,1122
2020-10-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,0,2,139,141,13,15,509,25,634,41,675,44873,43376,,660,15,507,2,3,-1,25,0,0,0,44376,497,42882,494
2020-10-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,28,0,28,588,616,12,32,2737,292,3645,0,3645,182465,94635,,3613,32,2717,20,28,0,292,0,0,0,181359,1106,94145,490
2020-10-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,17,0,17,612,629,11,34,5140,406,3786,2389,6175,237348,101675,,6141,34,5117,23,16,1,406,0,0,0,235824,1524,101101,574
2020-10-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,216,13,229,3141,3370,93,173,28646,4167,23920,12263,36183,744159,446474,,36010,173,28567,79,214,2,4166,1,12,1,739155,5004,442510,3964
2020-10-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,231,13,244,2653,2897,136,151,4739,598,2440,5794,8234,424869,301067,per 874 casi non e' disponibile la provenienza,8083,151,4724,15,226,5,598,0,12,1,421383,3486,299404,1663
2020-10-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,114,20,134,2145,2279,93,111,1794,156,2040,2189,4229,198433,167736,,4118,111,1777,17,113,1,155,1,21,-1,196650,1783,166214,1522
2020-10-04T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,329,24,353,2894,3247,76,85,4115,319,4981,2700,7681,506170,368405,,7596,85,4108,7,322,7,317,2,20,4,502672,3498,366048,2357
2020-10-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,99,26,125,3837,3962,172,188,10451,1166,12196,3383,15579,774753,519910,,15391,188,10435,16,99,0,1166,0,24,2,766448,8305,514176,5734
2020-10-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,42,4,46,649,695,61,72,1895,86,1710,966,2676,213445,127485,,2604,72,1885,10,41,1,85,1,5,-1,211319,2126,126315,1170
2020-10-04T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,6,0,6,75,81,6,7,1106,146,1197,136,1333,29842,20588,,1326,7,1105,1,7,-1,146,0,0,0,29667,175,20476,112
2020-10-04T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,178,20,198,4037,4235,123,261,22195,2194,21502,7122,28624,1973945,771021,i dati casi da screening  e da sospetto diagnostico  non sono disponibili . Il dato odierno verrà aggiornato domani.,28363,261,22058,137,174,4,2193,1,21,-1,1961128,12817,765605,5416
