data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,451,38,489,10783,11272,-273,47,22123,1185,,,34580,508059,267416,,2,,,34533,47,21812,311,458,-7,1176,9,38,0,506661,1398,267075,341
2020-12-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,84,6,90,5864,5954,24,68,4364,248,,,10566,181611,116630,"N. 6 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,10498,68,4321,43,92,-8,247,1,6,0,180907,704,116373,257
2020-12-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,257,16,273,8262,8535,-166,163,14070,464,,,23069,434303,415960,,4,,,22906,163,13749,321,260,-3,456,8,14,2,431495,2808,413426,2534
2020-12-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1402,97,1499,76992,78491,-805,625,105933,2765,,,187189,2004376,1337233,,0,,,186564,625,104549,1384,1422,-20,2719,46,98,-1,1997527,6849,1334820,2413
2020-12-29T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2598,221,2819,53993,56812,-1486,894,103543,7614,,,167969,2538045,1216598,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi (da Bologna) in quanto giudicati non casi COVID-19.,13,,,167077,892,101255,2288,2642,-44,7524,90,220,1,2518742,19303,1212763,3835
2020-12-29T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,655,60,715,11062,11777,-335,493,34958,1612,,,48347,916889,337351,,7,,,47854,493,34151,807,645,10,1591,21,56,4,909588,7301,335797,1554
2020-12-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2854,305,3159,71526,74685,-1385,1218,81636,3630,,,159951,2676624,2034049,,15,,,158733,1218,79087,2549,2820,34,3576,54,307,-2,2665428,11196,2028405,5644
2020-12-29T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,711,63,774,4985,5759,71,305,50956,2867,,,59582,701035,320126,,7,I 151199 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,59277,305,50737,219,718,-7,2852,15,61,2,696992,4043,319115,1011
2020-12-29T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3634,498,4132,50286,54418,-347,843,393995,24958,,,473371,4802831,2591103,,45,,,472528,843,392854,1141,3791,-157,24909,49,512,-14,4791224,11607,2587261,3842
2020-12-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,465,61,526,9603,10129,392,508,28661,1546,,,40336,519600,308324,,7,,,39828,508,28556,105,454,11,1535,11,60,1,515371,4229,305671,2653
2020-12-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,56,8,64,2150,2214,-109,7,3996,186,,,6396,113696,104323,,0,,,6389,7,3882,114,57,-1,184,2,8,0,113293,403,104066,257
2020-12-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,136,22,158,10520,10678,71,91,17607,729,,,29014,357337,161485,,3,,,28923,91,17594,13,153,-17,722,7,20,2,356239,1098,161307,178
2020-12-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,46,426,1334,1760,-61,175,18637,926,,,21323,445114,150638,,4,,"Dei 175 casi odierni, 83 sono molecolari con precedente antigenico positivo",21148,175,18413,224,374,6,914,12,45,1,443360,1754,150162,476
2020-12-29T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3029,196,3225,26158,29383,-920,840,158172,7860,,,195415,1664929,978418,,7,,,194575,840,156468,1704,3042,-13,7804,56,205,-9,1657292,7637,976214,2204
2020-12-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1466,136,1602,51231,52833,-324,749,32572,2428,,,87833,1022357,644883,,55,,,87084,749,31533,1039,1494,-28,2394,34,139,-3,1012689,9668,641246,3637
2020-12-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,498,45,543,15715,16258,-86,116,13421,738,,,30417,474385,397965,,2,,Si segnala il decesso dei pz.:   - 1 uomo 78 aa Residente nella Città Metropolitana di Cagliari;  - 1 uomo 66 aa Residente nella provincia del Sud Sardegna;  - 1 donna 80 aa Residente nella Città Metropolitana di Cagliari;  - 1 donna 72 aa Residente nella Provincia di Oristano;  - 1 uomo 83 aa Residente nella Provincia di Oristano;  - 1 uomo 69 aa Residente nella Provincia di Sassari;  - 1 uomo Residente nella Provincia del Sud Sardegna.,30301,116,13226,195,497,1,731,7,44,1,471896,2489,395755,2210
2020-12-29T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1093,169,1262,32147,33409,163,995,55500,2352,,,91261,1203327,802862,,8,,,90266,995,54694,806,1064,29,2326,26,175,-6,1194520,8807,797698,5164
