data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-12-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,120,8,128,4920,5048,-32,89,81581,2599,,,89228,3015266,943257,,1,,,89228,0,1607462,1407804,ITF,ITF1,89139,89,81460,121,115,5,2599,0,7,1,3007941,7325,942641,616
2021-12-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,0,14,1120,1134,-5,4,30048,627,,,31809,509521,251122,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.     ",0,,,31809,0,483100,26421,ITF,ITF5,31805,4,30039,9,14,0,627,0,0,0,509077,444,251019,103
2021-12-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,152,20,172,5233,5405,88,224,87885,1509,,,94799,1463849,1223051,"L' Asp di Catanzaro comunica: "" Oggi 38 positivi di cui 1 fuori regione"".				  ",1,,,94779,20,1170761,293088,ITF,ITF6,94575,224,87751,134,146,6,1507,2,19,1,1461414,2435,1220808,2243
2021-12-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,341,21,362,18879,19241,81,783,470172,8254,,,497667,8159025,3726819,,5,,"a seguito delle verifiche quotidiane si evince che quattro decessi registrati oggi, risalgono al giorno 03/12/2021",486079,11588,5913248,2245777,ITF,ITF3,496885,782,469481,691,330,11,8244,10,22,-1,8142604,16421,3725001,1818
2021-12-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,781,75,856,25243,26099,766,1396,424898,13841,,,464838,10707216,2274282,"Sono stati eliminati 4 casi, positivi a test antigenico ma non confermati da tampone molecolare.",1,,,464382,456,6726961,3980255,ITH,ITH5,463446,1392,424281,617,728,53,13832,9,79,-4,10685852,21364,2271602,2680
2021-12-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,305,29,334,7701,8035,72,388,123093,4024,,,135152,3977116,915969,"Il totale dei casi positivi è stato ridotto di 4 a seguito di 4 test antigenici non confermati dai successivi tamponi molecolari (1 caso relativo alla provincia di UD, 2 casi relativi alla provincia di TS e 1 caso relativo alla provincia di GO).		",2,,,117785,17367,2463955,1513161,ITH,ITH4,134768,384,122787,306,288,17,4018,6,28,1,3967161,9955,915286,683
2021-12-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,765,99,864,23493,24357,283,1006,399520,9022,,,432899,11403625,4957353,,11,,,421835,11064,6366356,5037269,ITI,ITI4,431893,1006,398807,713,716,49,9012,10,95,4,11375223,28402,4951522,5831
2021-12-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,191,24,215,5323,5538,245,247,115340,4472,,,125350,3111348,975684,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,2,,*di cui 180 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,125350,0,1845602,1265746,ITC,ITC3,125103,247,115340,0,172,19,4470,2,22,2,3104734,6614,974645,1039
2021-12-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,986,125,1111,38510,39621,773,1005,873008,34470,,,947099,21254972,6236495,,3,,,861679,85420,12110673,9144299,ITC,ITC4,946094,1005,872791,217,955,31,34455,15,124,1,21210935,44037,6231147,5348
2021-12-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,100,30,130,5181,5311,-103,149,117845,3160,,,126316,1794828,1037803,,2,,,126316,0,1517423,277405,ITI,ITI3,126167,149,117595,250,97,3,3158,2,29,1,1792641,2187,1036439,1364
2021-12-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,14,1,15,318,333,-52,1,14467,505,,,15305,304241,270114,,0,,,15305,0,291211,13030,ITF,ITF2,15304,1,14414,53,13,1,505,0,1,0,304119,122,269993,121
2021-12-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,98,15,113,6091,6204,-138,220,83559,1255,,,91018,2669276,539194,220 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 108 test antigenici non confermati da test molecolare. ,3,,220 nuovi positivi di cui 6 test antigenici confermati da test molecolare e 108 test antigenici non confermati da test molecolare. ,76317,14701,737007,1932269,ITH,ITH1,90798,220,83207,352,93,5,1249,6,14,1,2658669,10607,538686,508
2021-12-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,65,8,73,1892,1965,-3,73,49777,1393,,,53135,1592301,434725,,0,,,35513,17622,752457,839844,ITH,ITH2,53062,73,49702,75,59,6,1392,1,8,0,1586076,6225,434219,506
2021-12-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,460,40,500,13197,13697,288,776,379772,11906,,,405375,9790112,2790428,,5,,,372667,32708,3891571,5898541,ITC,ITC1,404599,776,379289,483,440,20,11901,5,36,4,9739904,50208,2785943,4485
2021-12-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,137,18,155,4477,4632,32,187,269619,6900,,,281151,4904805,1620641,,1,,,279764,1387,3110183,1794622,ITF,ITF4,280964,187,269470,149,139,-2,6894,6,21,-3,4887760,17045,1618514,2127
2021-12-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,82,11,93,2983,3076,-12,80,74985,1700,,,79761,2405907,1163738,,1,,"Si segnala il decesso dei paz.:  - 1 uomo 53 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 61 aa Residente in Olanda, decesso avvenuto in Provincia di Sassari ",79657,104,1400643,1005264,ITG,ITG2,79681,80,74895,90,77,5,1698,2,13,-2,2400924,4983,1162922,816
2021-12-06T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,317,45,362,13341,13703,386,505,307443,7240,,,328386,7583152,2776485,DECEDUTI: N. 1 IL 05/12/21 - N. 4 IL 04/12/21 - N. 1 IL 03/12/2,3,,,328386,0,3580039,4003113,ITG,ITG1,327881,505,307330,113,304,13,7234,6,43,2,7568183,14969,2772002,4483
2021-12-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,251,49,300,10251,10551,36,544,287288,7430,,,305269,8146370,3374442,,2,,,299659,5610,5096937,3049433,ITI,ITI1,304725,544,286787,501,250,1,7423,7,49,0,8131853,14517,3369952,4490
2021-12-06T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,43,7,50,1834,1884,47,82,64855,1494,,,68233,2530618,476246,"Si fa presente che due dei ricoveri NON UTI, non rientrano nei codici disciplina covid e pertanto vengono collocati in Altra Struttura.",0,,,68233,0,1259492,1271126,ITI,ITI2,68151,82,64820,35,43,0,1494,0,7,0,2526120,4498,476102,144
2021-12-06T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,19,1,20,743,763,16,35,12251,481,,,13495,299621,99126,,0,,,12281,1214,118748,180873,ITC,ITC2,13460,35,12233,18,21,-2,480,1,1,0,298810,811,98848,278
2021-12-06T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,638,117,755,38483,39238,1067,1709,481048,12005,,,532291,17013508,2329510,,2,,,513124,19167,7726509,9286999,ITH,ITH3,530582,1709,480408,640,597,41,12003,2,118,-1,16975117,38391,2326098,3412
