data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-24T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,228,18,246,3496,3742,213,375,3455,503,6058,1642,7700,263485,164810,,7325,375,3293,162,228,0,503,0,16,2,259623,3862,162471,2339
2020-10-24T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,53,5,58,887,945,38,50,630,44,459,1160,1619,95241,94401,N.B.: AL TOTALE CASI POSITIVI ODIERNO VA SOTTRATTO N. 1 CASO POSITIVO COMUNICATO ERRONEAMENTE IN PIU' IN DATA 23 OTTOBRE 2020 (PROVINCIA DI POTENZA). PERTANTO IL TOTALE CASI POSITIVI ALLA DATA ODIERNA E' DI 1619 CASI. ,1570,49,621,9,54,-1,42,2,4,1,94027,1214,93187,1214
2020-10-24T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,100,10,110,1739,1849,154,166,1657,105,1162,2449,3611,254634,252469,,3445,166,1645,12,100,0,105,0,9,1,251288,3346,249135,3334
2020-10-24T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1118,108,1226,25077,26303,1668,1718,9149,571,33707,2316,36023,843297,579568,,34305,1718,9107,42,1090,28,563,8,98,10,830767,12530,571147,8421
2020-10-24T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,723,89,812,12830,13642,1128,1180,27343,4557,36378,9164,45542,1466807,799074,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 3 casi (da Ausl Bologna) in quanto giudicati non casi COVID-19,44365,1177,27304,39,657,66,4547,10,86,3,1449195,17612,790989,8085
2020-10-24T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,100,16,116,2660,2776,299,412,4679,372,7112,715,7827,504257,218014,,7415,412,4569,110,88,12,369,3,19,-3,497736,6521,216003,2011
2020-10-24T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1438,141,1579,19826,21405,1584,1687,10202,1090,12775,19922,32697,1272340,1041123,,31010,1687,10108,94,1354,84,1081,9,135,6,1249561,22779,1021323,19800
2020-10-24T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,641,38,679,5081,5760,291,1035,14948,1686,15958,6436,22394,405575,212171,,21359,1035,14210,738,598,43,1680,6,33,5,399461,6114,209220,2951
2020-10-24T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,2153,213,2366,40319,42685,4735,4956,88706,17210,122847,25754,148601,2680430,1675053,,143645,4956,88536,170,2013,140,17159,51,184,29,2647681,32749,1655276,19777
2020-10-24T17:00:00,ITA,11,Marche,43.61675973,13.5188753,178,23,201,3098,3299,250,274,6619,1001,10919,0,10919,299892,174895,,10645,274,6596,23,152,26,1000,1,22,1,297179,2713,173274,1621
