data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,584,49,633,12792,13425,-561,246,18347,1102,,,32874,476211,258633,"dal totale sono stati sottratti 2 casi positivi degli ultimi giorni poiché duplicati, grazie a controlli anagrafici effettuati ",1,,,32630,244,17560,787,599,-15,1084,18,56,-7,471645,4566,257061,1572
2020-12-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,106,10,116,5959,6075,37,169,3525,217,,,9817,171194,170349,,0,,,9648,169,3398,127,109,-3,212,5,11,-1,169810,1384,168940,1409
2020-12-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,296,21,317,8635,8952,70,160,11131,408,,,20491,406971,392579,,2,,,20331,160,11046,85,318,-22,403,5,22,-1,404395,2576,390145,2434
2020-12-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1656,119,1775,84778,86553,-1651,927,88502,2472,,,177527,1860023,1257621,,0,,,176600,927,85972,2530,1701,-45,2424,48,124,-5,1844893,15130,1246562,11059
2020-12-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2801,206,3007,59570,62577,-269,1667,81008,6875,,,150460,2381673,1167304,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,6,,,148794,1666,79151,1857,2773,28,6797,78,212,-6,2367376,14297,1162546,4758
2020-12-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,630,57,687,12534,13221,-530,707,28219,1366,,,42806,846841,319134,,9,,,42099,707,27009,1210,634,-4,1339,27,54,3,837745,9096,317196,1938
2020-12-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2860,311,3171,75459,78630,-2637,1597,63181,3156,,,144967,2521048,1965889,,12,,,143370,1597,59004,4177,2869,-9,3099,57,305,6,2505142,15906,1957157,8732
2020-12-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,746,69,815,6814,7629,-400,416,46381,2724,,,56734,664622,309643,,4,I 123979 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,56318,416,45584,797,755,-9,2705,19,71,-2,660289,4333,308177,1466
2020-12-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4793,611,5404,62637,68041,-1692,2730,360529,24165,,,452735,4546501,2500519,,44,,,450005,2730,356175,4354,4946,-153,24097,68,629,-18,4514914,31587,2489727,10792
2020-12-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,436,67,503,10329,10832,-299,467,23869,1446,,,36147,472564,277059,,1,,,35680,467,23112,757,448,-12,1437,9,75,-8,467740,4824,273780,3279
2020-12-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,10,68,2647,2715,51,67,2963,172,,,5850,106494,98138,,0,,,5783,67,2951,12,58,0,168,4,10,0,105591,903,97296,842
2020-12-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,190,22,212,10500,10712,58,287,16127,673,,,27512,341608,156988,,3,,,27225,287,15903,224,203,-13,668,5,22,0,339622,1986,156374,614
2020-12-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,408,48,456,2595,3051,249,463,15681,821,,,19553,420578,146589,,3,,"Dei 463 casi odierni, 348 sono molecolari con precedente antigenico positivo",19090,463,15480,201,414,-6,808,13,50,-2,417683,2895,145965,624
2020-12-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3597,240,3837,41706,45543,-2560,883,136345,7382,,,189270,1819188,1060337,,4,,,188387,883,132982,3363,3698,-101,7302,80,257,-17,1801939,17249,1054003,6334
