data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-05-05T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,335,30,365,7796,8161,-205,192,61333,2422,,,71916,1450557,628637,,6,,,71916,0,1030596,419961,ITF,ITF1,71724,192,60938,395,349,-14,2420,2,26,4,1443921,6636,626783,1854
2021-05-05T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,160,8,168,6107,6275,52,175,17687,543,,,24505,343952,191070,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 20 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,24505,0,329249,14703,ITF,ITF5,24330,175,17565,122,163,-3,542,1,9,-1,342093,1859,190289,781
2021-05-05T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,432,39,471,13404,13875,-272,284,46590,1046,,,61511,789216,730160,,2,,,61498,13,757008,32208,ITF,ITF6,61227,284,46040,550,439,-7,1040,6,40,-1,784856,4360,726583,3577
2021-05-05T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1459,122,1581,86455,88036,-984,1447,304273,6522,,,398831,4422438,2902762,,7,,,387243,11588,3998677,423761,ITF,ITF3,397384,1447,301880,2393,1480,-21,6484,38,128,-6,4393166,29272,2885171,17591
2021-05-05T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1546,213,1759,37323,39082,-46,561,320778,12957,,,372817,5700763,1792959,"Sono stati eliminati 6 casi, positivi a test antigenico ma non confermati da tampone molecolare.",11,,,372513,304,4469725,1231038,ITH,ITH5,372262,555,320194,584,1620,-74,12940,17,213,0,5670785,29978,1788645,4314
2021-05-05T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,193,33,226,6640,6866,-188,174,95172,3723,,,105761,1878045,651239,,3,,,91281,14480,1612225,265820,ITH,ITH4,105587,174,94813,359,210,-17,3720,3,33,0,1867477,10568,648576,2663
2021-05-05T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2055,265,2320,37878,40198,-1081,838,280117,7796,,,328111,6275995,3997677,,20,,,320385,7726,4371501,1904494,ITI,ITI4,327273,838,278237,1880,2185,-130,7757,39,271,-6,6239775,36220,3977723,19954
2021-05-05T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,463,62,525,4177,4702,-335,194,91406,4219,,,100327,1471331,595410,,4,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,100327,0,1205131,266200,ITC,ITC3,100133,194,90886,520,487,-24,4210,9,62,0,1463867,7464,593080,2330
2021-05-05T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3188,519,3707,43581,47288,-895,1557,731260,33046,,,811594,9669592,3908890,,20,,,763309,48285,8268008,1401584,ITC,ITC4,810037,1557,728840,2420,3263,-75,33014,32,525,-6,9619341,50251,3892095,16795
2021-05-05T17:00:00,ITA,11,Marche,43.61675973,13.5188753,391,68,459,5414,5873,-137,278,89811,2953,,,98637,1147062,684972,,4,,,98637,0,1026716,120346,ITI,ITI3,98359,278,89398,413,406,-15,2951,2,69,-1,1142503,4559,682426,2546
