data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-11-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,73,7,80,2274,2354,-46,19,78848,2566,,,83768,2625837,901126,Sono stati eliminati due casi dei giorni passati in quanto uno già segnalato da altra regione e l'altro non paziente covid,0,,,83768,0,1506232,1119605,ITF,ITF1,83751,17,78786,62,68,5,2565,1,7,0,2619543,6294,900635,491
2021-11-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,25,0,25,822,847,-7,0,29462,624,,,30933,487980,244516,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,30933,0,463360,24620,ITF,ITF5,30933,0,29455,7,29,-4,624,0,0,0,487846,134,244478,38
2021-11-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,114,8,122,3442,3564,30,129,83696,1455,,,88715,1330166,1137527,,0,,"L'Asp di Vibo Valentia comunica "" un soggetto positivo fuori regione trasferito nel Covid hotel di Caraffa (CZ) è deceduto il 01/11/2021 già comunicato e preso in carico dall'ASP di Catanzaro.Inoltre, in seguito a verifiche effettuate, si comunica un soggetto positivo, già guarito nel mese di ottobre 2021, recuperato dalle schede in archivio e registrato ieri su ISS e un soggetto positivo ancora in isolamento domiciliare diagnosticato il 03/11/2021",88696,19,1107671,222495,ITF,ITF6,88586,129,83598,98,113,1,1454,1,9,-1,1327277,2889,1135555,1972
2021-11-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,275,17,292,10392,10684,-103,393,452946,8093,,,471723,7365766,3637100,,1,,"A SEGUITO DELLE VERIFICHE QUOTIDIANE, SI EVINCE CHE UN DECESSO REGISTRATO OGGI RISALE AL GIORNO 02/11/2021",460135,11588,5542294,1823472,ITF,ITF3,471330,393,452454,492,266,9,8089,4,18,-1,7354428,11338,3635869,1231
2021-11-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,341,38,379,8283,8662,204,536,413548,13627,,,435837,9833017,2174910,,6,,,435438,399,6251592,3581425,ITH,ITH5,435301,536,413222,326,329,12,13621,6,36,2,9817161,15856,2173480,1430
2021-11-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,122,20,142,3330,3472,364,438,112202,3876,,,119550,3342118,869139,Il totale dei casi positivi è stato ridotto di 2 a seguito di due test antigenici non confermati dai successivi tamponi molecolari (casi relativi alla provincia di UD).		,3,,,103767,15783,2277648,1064470,ITH,ITH4,119114,436,112131,71,115,7,3875,1,17,3,3332109,10009,868182,957
2021-11-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,510,61,571,10355,10926,-18,449,380003,8839,,,399768,10204213,4794995,,4,,,390026,9742,5941633,4262580,ITI,ITI4,399319,449,379548,455,482,28,8827,12,59,2,10176768,27445,4790384,4611
2021-11-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,97,10,107,1373,1480,51,53,109764,4432,,,115676,2717454,925149,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,1,,*di cui 58 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,115676,0,1733071,984383,ITC,ITC3,115623,53,109764,0,88,9,4430,2,9,1,2713258,4196,924671,478
2021-11-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,348,46,394,11327,11721,229,294,853159,34201,,,899081,18108231,5882614,,4,,,830099,68982,11416719,6691512,ITC,ITC4,898787,294,853094,65,338,10,34201,0,47,-1,18073450,34781,5878896,3718
2021-11-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,70,24,94,2709,2803,0,73,111355,3114,,,117272,1653621,958273,,1,,,117272,0,1418150,235471,ITI,ITI3,117199,73,111282,73,65,5,3114,0,23,1,1652118,1503,957464,809
