data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-11-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,55,9,64,1883,1947,20,33,78525,2562,,,83034,2546929,892324,,0,,,83034,0,1489038,1057891,ITF,ITF1,83001,33,78512,13,56,-1,2562,0,9,0,2543172,3757,891825,499
2021-11-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,24,0,24,784,808,6,7,29346,624,,,30778,484391,243271,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,30778,0,460202,24189,ITF,ITF5,30771,7,29345,1,22,2,624,0,0,0,484201,190,243213,58
2021-11-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,102,5,107,3043,3150,-7,56,83007,1451,,,87608,1301091,1119303,,0,,"L'Asp di Reggio Calabria comunica 48 nuovi soggetti positivi di cui 1 Fuori Regione.									 Si riporta che nella giornata di ieri sono stati comunicati, per mero errore materiale, n°229 soggetti in isolamento domiciliare nell'asp di Crotone al posto di n°231.",87589,19,1094952,206139,ITF,ITF6,87550,58,82944,63,98,4,1449,2,5,0,1299928,1163,1118587,716
2021-11-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,259,19,278,8872,9150,181,354,450359,8063,,,467572,7218554,3620038,,3,,,455984,11588,5483618,1734936,ITF,ITF3,467218,354,450186,173,244,15,8063,0,16,3,7209969,8585,3618807,1231
2021-11-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,309,30,339,7187,7526,97,407,411558,13595,,,432679,9662656,2158416,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",2,,,432294,385,6171073,3491583,ITH,ITH5,432274,405,411250,308,307,2,13595,0,28,2,9651741,10915,2156942,1474
2021-11-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,75,18,93,2081,2174,25,72,111271,3856,,,117301,3210975,860004,"2 casi precedentemente segnalati come casi confermati da test antigenico, dopo verifica, sono stati riclassificati come casi confermati da test molecolare (casi relativi alla provincia di UD e PN)		",4,,,101693,15608,2246440,964535,ITH,ITH4,117229,72,111224,47,68,7,3856,0,14,4,3205244,5731,859542,462
2021-11-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,407,57,464,9286,9750,233,445,377042,8799,,,395591,9959202,4764742,,6,,,386025,9566,5843713,4115489,ITI,ITI4,395146,445,376833,209,388,19,8796,3,52,5,9945683,13519,4761627,3115
2021-11-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,75,10,85,1157,1242,61,65,109313,4426,,,114981,2640061,915897,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,0,,*di cui 54 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,114981,0,1715998,924063,ITC,ITC3,114916,65,109309,4,67,8,4426,0,10,0,2635475,4586,915083,814
2021-11-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,288,45,333,9351,9684,64,186,850923,34162,,,894769,17474420,5819595,,3,,,827159,67610,11293748,6180672,ITC,ITC4,894583,186,850804,119,294,-6,34159,3,45,0,17445101,29319,5815612,3983
2021-11-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,54,18,72,2184,2256,4,45,110914,3107,,,116277,1631529,945796,,0,,,116277,0,1403074,228455,ITI,ITI3,116232,45,110873,41,54,0,3107,0,18,0,1630160,1369,944825,971
