data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-08T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,480,36,516,10581,11097,-220,160,24672,1269,,,37038,534132,276020,"Oggi sono risultati 9 deceduti ma a seguito di controlli anagrafici, dai deceduti totali sono stati sottratti 5 deceduti e dai casi positivi sono stati sottratti 2 casi in quanto casi duplicati",3,,,36880,158,24298,374,478,2,1265,4,36,0,532082,2050,275385,635
2021-01-08T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,95,4,99,6387,6486,116,157,4873,269,,,11628,191560,177722,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.,11471,157,4832,41,94,1,269,0,4,0,190075,1485,120538,57184
2021-01-08T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,250,21,271,8689,8960,156,355,16634,508,,,26102,456555,436896,,3,,,25747,355,16438,196,249,1,505,3,21,0,454151,2404,434578,2318
2021-01-08T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1395,100,1495,73651,75146,-1213,984,119030,3079,,,197255,2117641,1415674,,13,,,196271,984,116879,2151,1385,10,3033,46,96,4,2108752,8889,1410977,4697
2021-01-08T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2691,245,2936,53912,56848,-37,2026,121855,8210,,,186913,2669612,1260158,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,20,,,184889,2024,119874,1981,2701,-10,8130,80,240,5,2654264,15348,1256332,3826
2021-01-08T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,671,64,735,11841,12576,211,633,40138,1862,,,54576,973526,351423,,4,,"A seguito della periodica verifica dei casi segnalati, 50 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare",53943,633,39744,394,661,10,1834,28,64,0,967089,6437,349970,1453
2021-01-08T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2871,309,3180,74675,77855,-68,1613,94457,4060,,,176372,2805922,2090439,,14,,,174759,1613,92821,1636,2882,-11,4015,45,310,-1,2793308,12614,2085688,4751
2021-01-08T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,717,67,784,4421,5205,-96,400,54689,2980,,,62874,735330,330608,,7,I 175908 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,62474,400,54210,479,711,6,2963,17,62,5,730767,4563,329176,1432
2021-01-08T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3436,466,3902,50775,54677,435,1963,414643,25665,,,494985,4998160,2656804,,25,,,493022,1963,413248,1395,3363,73,25532,133,473,-7,4979745,18415,2650393,6411
2021-01-08T17:00:00,ITA,11,Marche,43.61675973,13.5188753,532,68,600,13412,14012,430,564,29752,1676,,,45440,565788,337261,,2,,,44876,564,29633,119,521,11,1661,15,69,-1,559992,5796,333430,3831
