data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-11-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,90,11,101,3128,3229,285,354,79678,2573,,,85480,2761384,916285,Dal totale dei positivi è stato eliminato un caso in quanto non paziente Covid.,0,,,85480,0,1540277,1221107,ITF,ITF1,85127,353,79612,66,85,5,2571,2,12,-1,2744328,17056,914419,1866
2021-11-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,2,24,913,937,12,25,29659,624,,,31220,494933,246778,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31220,0,469665,25268,ITF,ITF5,31195,25,29646,13,24,-2,624,0,2,0,494115,818,246588,190
2021-11-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,124,10,134,3655,3789,19,198,85156,1474,,,90419,1375233,1166103,,1,,"L'Asp di Cosenza  comunica: "" 68  positivi specificando  nel setting fuori regione si registrano 2 nuovi casi a domicilio. Si segnala che 3 casi precedentemente comunicati tra i residenti in regione, a seguito di verifiche, oggi sono compresi tra i non residenti.																									",90400,19,1127348,247885,ITF,ITF6,90221,198,84979,177,124,0,1472,2,10,0,1370291,4942,1163022,3081
2021-11-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,296,24,320,12897,13217,421,1037,458295,8159,,,479671,7639795,3668723,,3,,,468083,11588,5663868,1975927,ITF,ITF3,478634,1037,457684,611,297,-1,8154,5,21,3,7607256,32539,3665088,3635
2021-11-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,456,45,501,11529,12030,576,929,416703,13689,,,442422,10126916,2205452,"Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",10,,,442004,418,6402847,3724069,ITH,ITH5,441494,928,416360,343,459,-3,13680,9,41,4,10091795,35121,2201283,4169
2021-11-18T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,189,23,212,5140,5352,238,615,115086,3917,,,124355,3581737,885702,"Il totale dei casi positivi è stato ridotto di 5 a seguito di 1 test antigenico non confermato dal successivo tampone molecolare (caso relativo alla provincia di PN) e a seguito di 4 test positivi rimossi dopo revisione dei casi (1 caso relativo alla provincia di PN, 1 caso relativo alla provincia di UD e due casi fuori regione).",2,,,108156,16199,2341561,1240176,ITH,ITH4,123745,610,114720,366,178,11,3911,6,25,-2,3552841,28896,883925,1777
2021-11-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,606,81,687,12962,13649,609,1089,386136,8908,,,408693,10622501,4843603,,4,,,398491,10202,6078730,4543771,ITI,ITI4,407604,1089,385662,474,597,9,8902,6,77,4,10577193,45308,4838293,5310
2021-11-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,97,12,109,2464,2573,184,315,111264,4444,,,118281,2858676,942787,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,0,,*di cui 89 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,118281,0,1771257,1087419,ITC,ITC3,117966,315,111133,131,108,-11,4444,0,12,0,2842271,16405,940823,1964
2021-11-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,584,56,640,17845,18485,955,1705,858153,34269,,,910907,19214403,5997779,,8,,,838043,72864,11647306,7567097,ITC,ITC4,909202,1705,857411,742,556,28,34261,8,53,3,19079323,135080,5984807,12972
2021-11-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,64,22,86,3429,3515,135,290,112989,3126,,,119630,1694794,980275,,0,,,119630,0,1448298,246496,ITI,ITI3,119340,290,112836,153,69,-5,3124,2,22,0,1690361,4433,977850,2425
2021-11-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,5,1,6,289,295,55,56,14137,503,,,14935,294313,260367,,0,,,14935,0,281283,13030,ITF,ITF2,14879,56,14136,1,4,1,503,0,1,0,293463,850,259522,845
2021-11-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,71,9,80,3975,4055,251,425,78176,1221,,,83452,2468143,519760,425 nuovi positivi di cui 153 test antigenici confermati da test molecolare ,1,,,70220,13232,699705,1768438,ITH,ITH1,83027,425,78003,173,70,1,1220,1,8,1,2456621,11522,518622,1138
2021-11-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,27,5,32,867,899,81,95,48267,1384,,,50550,1433349,425347,,0,,,34447,16103,738297,695052,ITH,ITH2,50455,95,48253,14,23,4,1384,0,5,0,1422444,10905,424840,507
2021-11-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,296,30,326,6524,6850,267,566,372856,11858,,,391564,8812562,2686885,,8,,,365199,26365,3757016,5055546,ITC,ITC1,390998,566,372558,298,296,0,11857,1,24,6,8751912,60650,2681928,4957
2021-11-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,152,15,167,3639,3806,22,233,266042,6873,,,276721,4537477,1569444,,1,,,275399,1322,3010384,1527093,ITF,ITF4,276488,233,265837,205,160,-8,6867,6,20,-5,4516092,21385,1566447,2997
2021-11-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,42,10,52,2012,2064,69,114,73756,1681,,,77501,2240350,1121847,,1,,,77397,104,1348482,891868,ITG,ITG2,77387,114,73711,45,43,-1,1681,0,10,0,2232620,7730,1119343,2504
2021-11-18T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,345,43,388,9346,9734,121,501,299782,7125,,,316641,7125269,2656193,DECEDUTI: N. 3 IL 17/11/21 - N. 3 IL 16/11/21 - N. 1 IL 15/11/21 - N. 1 IL 11/11/21 - N. 1 IL 10/11/21,3,"Sul numero complessivo dei tamponi molecolari comunicati in data odierna, n. 123 sono relativi a periodi precedenti","Sul numero complessivo dei casi confermati comunicati in data odierna, n. 4 sono relativi al giorno 8/11/21 e n. 10 al giorno 9/11/21",316641,0,3458391,3666878,ITG,ITG1,316126,515,299397,385,351,-6,7116,9,43,0,7098962,26307,2649987,6206
2021-11-18T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,268,41,309,7236,7545,76,341,281040,7361,,,295946,7622146,3227239,,4,,,290722,5224,4934663,2687483,ITI,ITI1,295605,341,280781,259,266,2,7355,6,39,2,7587093,35053,3217939,9300
2021-11-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,40,7,47,1529,1576,11,80,63509,1476,,,66561,2350890,465814,,1,,,66561,0,1220767,1130123,ITI,ITI2,66481,80,63442,67,39,1,1474,2,6,1,2339974,10916,465217,597
2021-11-18T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,8,1,9,276,285,61,67,11847,477,,,12609,261915,95081,,0,,,11668,941,114837,147078,ITC,ITC2,12542,67,11841,6,8,0,477,0,1,0,259180,2735,94874,207
2021-11-18T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,306,55,361,18267,18628,980,1603,465809,11892,,,496329,15382545,2245184,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  6 dimessi da TI  invece del n. 7 effettivi che include anche i negativizzati. ,8,,,479860,16469,7362151,8020394,ITH,ITH3,494726,1603,465190,619,303,3,11888,4,54,1,15265422,117123,2240422,4762
