data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-01-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,398,35,433,69441,69874,796,1527,95384,2705,,,167963,4122732,1097743,Dal totale dei positivi sono stati eliminati 2 casi in quanto non pazienti covid.,1,,,121468,46495,1831745,2290987,ITF,ITF1,166438,1525,94661,723,386,12,2699,6,38,-3,4107125,15607,1096471,1272
2022-01-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,88,2,90,13789,13879,-137,144,34167,658,,,48704,600754,277943,"Alla data odierna, il dato relativo al valore giornaliero dei ""Casi identificati da test antigenico"" risulta uguale a 0, in quanto, pur essendo somministrati, i test rapidi risultati positivi sono tutti ritestati con tamponi processati con test molecolare. Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.   ",0,,,48704,0,557295,43459,ITF,ITF5,48560,144,33891,276,93,-5,653,5,2,0,597952,2802,277745,198
2022-01-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,438,35,473,36659,37132,172,1693,107927,1731,,,146790,1865162,1471273,,3,,"L'Asp di Cosenza comunica 312 nuovi soggetti positivi di cui 2  fuori regione 				 L' Asp di Vibo Valentia comunica ""per mero errore di trascrizione ieri sono stati comunicati 9 ricoveri in più""				",138897,7893,1354042,511120,ITF,ITF6,145097,1693,106414,1513,432,6,1723,8,37,-2,1855780,9382,1465434,5839
2022-01-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1311,92,1403,242545,243948,-5258,9370,598428,8744,,,851120,11110749,4175974,,17,,"a seguito delle verifiche quotidiane, si evince che 6 decessi registrati oggi, risalgono al giorno 14/01/2022",756182,94938,7197180,3913569,ITF,ITF3,841750,9370,583831,14597,1278,33,8713,31,87,5,11056930,53819,4167104,8870
2022-01-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2456,149,2605,309085,311690,8291,11189,490346,14577,,,816613,12621740,2501658,"Sono stati eliminati 10 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19. In seguito a verifica sui dati comunicati nei giorni passati é stato eliminato 1 deceduto dalla provincia di Parma, inserito erroneamente.",7,,,663646,152967,7754349,4867391,ITH,ITH5,805434,11179,487479,2867,2394,62,14556,21,149,0,12583035,38705,2495326,6332
2022-01-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,399,42,441,48860,49301,892,1757,156199,4355,,,209855,4904576,1010044,"Il totale dei casi positivi è stato ridotto di 4 a seguito di 4 tamponi molecolari negativi dopo test antigenico positivo (1 caso relativo alla provincia di PN e 3 casi relativi alla provincia di UD).		 Si precisa che, dei 399 casi ricoverati in area medica, 21 casi sono ricoverati in ospedale per condizioni cliniche diverse da covid e risultati positivi sono attualmente isolati in reparti non covid.",2,,,156314,53541,2785205,2119371,ITH,ITH4,208102,1753,155348,851,373,26,4345,10,41,1,4891745,12831,1008931,1113
2022-01-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1789,204,1993,219540,221533,1328,6447,471008,9535,,,702076,14433499,5154602,,5,,,636468,65608,7331384,7102115,ITI,ITI4,695629,6447,465906,5102,1748,41,9518,17,204,0,14380873,52626,5148221,6381
2022-01-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,724,42,766,29008,29774,1795,2496,189298,4729,,,223801,3919695,1115611,"Si precisa che nel flusso informativo degli ospedalizzati in Area Medica e Terapia Intensiva sono conteggiati tutti i pazienti SARS-CoV2 positivi ricoverati sia per patologia Covid-19 correlata sia per altre causa. Inoltre, si fa presente che i pazienti attualmente ospedalizzati per patologia non Covid-19 correlata ammontano a circa il 30% del totale degli ospedalizzati positivi per SARS-CoV2.",4,,*di cui 3572 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,181498,42303,2110057,1809638,ITC,ITC3,221305,2496,188598,700,697,27,4728,1,41,1,3907569,12126,1113373,2238
2022-01-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3649,267,3916,541537,545453,-12998,9883,1203382,35992,,,1784827,27948303,7290339,,10,,,1162061,622766,13877798,14070505,ITC,ITC4,1774944,9883,1180582,22800,3566,83,35911,81,268,-1,27879570,68733,7281804,8535
2022-01-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,279,64,343,16407,16750,-643,2012,164270,3314,,,184334,2252962,1367443,,3,,,171577,12757,1757652,495310,ITI,ITI3,182322,2012,161618,2652,276,3,3311,3,62,2,2244219,8743,1362448,4995
2022-01-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,25,1,26,8138,8164,397,440,15618,516,,,24298,367304,331370,,0,,,20003,4295,328504,38800,ITF,ITF2,23858,440,15577,41,23,2,514,2,2,-1,364345,2959,328494,2876
2022-01-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,95,16,111,22192,22303,103,1347,104875,1331,,,128509,3211593,583988,si comunica 1 storno di paziente positivo al Ag ma successivamente con PCR di conferma negativo.,0,,,83880,44629,807731,2403862,ITH,ITH1,127162,1347,103633,1242,91,4,1329,2,17,-1,3203238,8355,583158,830
2022-01-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,137,21,158,27123,27281,-103,885,66215,1449,,,94945,2054651,496580,,0,,,40516,54429,803465,1251186,ITH,ITH2,94060,885,65231,984,127,10,1445,4,21,0,2048657,5994,496029,551
2022-01-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2062,145,2207,165296,167503,208,9564,523656,12313,,,703472,12642443,3358493,,14,,,426357,277115,4351004,8291439,ITC,ITC1,693908,9564,514322,9334,2016,46,12291,22,143,2,12567786,74657,3348236,10257
2022-01-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,615,63,678,123077,123755,5448,6652,309584,7064,,,440403,6847168,1889185,,4,,,365604,74799,3572903,3274265,ITF,ITF4,433751,6652,308381,1203,593,22,7063,1,61,2,6796808,50360,1884140,5045
2022-01-17T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,238,28,266,21197,21463,447,1007,84984,1766,,,108213,2980996,1319167,,3,,Si segnala il decesso dei paz.:  - 1 uomo 95 aa Residente nella Provincia di Sassari  - 1 uomo 82 aa Residente nella Provincia di Sassari  - 1 uomo 93 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 78 aa Residente nella Provincia di Oristano  - 1 uomo 67 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 54 aa Residente nella Provincia del Sud Sardegna ,108109,104,1594464,1386532,ITG,ITG2,107206,1007,84430,554,236,2,1760,6,28,0,2973231,7765,1316588,2579
2022-01-17T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1392,170,1562,175192,176754,3065,4037,341967,7938,,,526659,9199795,3657606,DECEDUTI: N. 1 IL 17/01/22 - N. 5 IL 16/01/22 - N. 12 IL 15/01/22 - N. 5 IL 14/01/22,15,,,445752,80907,4073240,5126555,ITG,ITG1,522622,4037,341018,949,1348,44,7915,23,168,2,9175246,24549,3633402,24204
2022-01-17T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1303,138,1441,177330,178771,327,5626,400407,7863,,,587041,10155304,3947366,,14,,,444743,142298,5796672,4358632,ITI,ITI1,581415,5626,395121,5286,1241,62,7850,13,127,11,10123530,31774,3939084,8282
2022-01-17T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,216,12,228,27452,27680,-1005,774,99428,1562,,,128670,3199342,596117,Si fa presente che 4 dei ricoveri non UTI appartengono ai codici disciplina di Ostetricia & Ginecologia e Pediatria.,1,,,97941,30729,1415177,1784165,ITI,ITI2,127896,774,97651,1777,218,-2,1560,2,12,0,3192090,7252,595033,1084
2022-01-17T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,69,8,77,5919,5996,-36,172,17629,496,,,24121,401624,120021,,0,,,14580,9541,130381,271243,ITC,ITC2,23949,172,17422,207,68,1,495,1,8,0,399667,1957,119838,183
2022-01-17T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1545,183,1728,254546,256274,3332,6381,618861,12753,,,887888,21498103,2560266,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  7 dimessi da TI  invece del n. 8 effettivi che include anche i negativizzati.,19,,,646760,241128,8701125,12796978,ITH,ITH3,881507,6381,615840,3021,1515,30,12725,28,175,8,21447801,50302,2556735,3531
