data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-04-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,309,17,326,42354,42680,55,1982,280805,3116,,,326601,5516817,1202640,,2,,,174014,152587,2196355,3320462,ITF,ITF1,324619,1982,278879,1926,323,-14,3115,1,15,2,5501723,15094,1201620,1020
2022-04-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,102,1,103,26597,26700,126,712,83745,842,,,111287,935516,331066,"Il numero totale dei decessi ne comprende n. 33 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,63106,48181,642601,292915,ITF,ITF5,110575,712,83162,583,99,3,839,3,1,0,931949,3567,330468,598
2022-04-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,347,21,368,79848,80216,244,2342,228661,2348,,,311225,2727008,2066635,,3,,L'ASP di Catanzaro comunica 698 nuovi soggetti positivi di cui 5 fuori regione. ,178365,132860,1602821,1124187,ITF,ITF6,308883,2342,226571,2090,364,-17,2340,8,20,1,2715397,11611,2057627,9008
2022-04-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,725,31,756,164975,165731,-3898,7277,1267066,10079,,,1442876,15147921,4768936,,2,,,884499,558377,8440714,6707207,ITF,ITF3,1435599,7277,1255904,11162,725,0,10066,13,35,-4,15106290,41631,4763784,5152
2022-04-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1222,38,1260,55096,56356,2159,5343,1234277,16325,,,1306958,15245320,2688944,"Sono stati eliminati 2 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",6,,,890281,416677,8819934,6425386,ITH,ITH5,1301617,5341,1231106,3171,1206,16,16314,11,38,0,15220218,25102,2686565,2379
2022-04-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,135,5,140,23642,23782,-359,1133,311797,4930,,,340509,6129864,1111449,Il totale dei casi positivi è stato ridotto di 2 a seguito di un tampone molecolare negativo dopo test antigenico positivo (caso relativo alla provincia di TS) e di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia diTS) .                		 Si segnala che nei dati relativi agli ospedalizzati in Terapia Intensiva e Area Medica sono conteggiati tutti i pazienti risultati positivi a SARS-CoV2 ricoverati sia per Covid-19 che per altra patologia.		,2,,,191577,148932,3210657,2919207,ITH,ITH4,339378,1131,310311,1486,143,-8,4926,4,5,0,6119536,10328,1110668,781
2022-04-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1152,81,1233,134374,135607,2390,7782,1186143,10823,,,1332573,19597618,5542836,,5,,,912805,419768,8461344,11136274,ITI,ITI4,1324791,7782,1180760,5383,1146,6,10814,9,78,3,19544909,52709,5537390,5446
2022-04-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,245,8,253,17091,17344,190,1518,370900,5217,,,393461,5153971,1276436,,2,,*di cui  12027 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,224698,168763,2379906,2774065,ITC,ITC3,391943,1518,369576,1324,250,-5,5213,4,8,0,5143516,10455,1275076,1360
2022-04-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1144,35,1179,164854,166033,3998,9094,2379353,39359,,,2584745,35325573,8054271,,0,,,1370964,1213781,15550493,19775080,ITC,ITC4,2575651,9094,2374269,5084,1159,-15,39347,12,39,-4,35257561,68012,8046896,7375
2022-04-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,235,10,245,12187,12432,-174,1981,386419,3741,,,402592,2913116,1911798,,0,,,210208,192384,1957055,956061,ITI,ITI3,400611,1981,384272,2147,231,4,3733,8,10,0,2908235,4881,1906917,4881
2022-04-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,30,0,30,8166,8196,128,430,42393,598,,,51187,552570,511425,,0,,,24349,26838,403823,148747,ITF,ITF2,50757,430,42091,302,28,2,598,0,0,0,549035,3535,508018,3407
2022-04-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,47,3,50,5755,5805,-471,512,193856,1453,,,201114,4993446,824886,"512 nuovi positivi di cui 8 test antigenici confermati da test molecolare e 458 test antigenici. A questi sono stati sottratti 2 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni e 6 test antigenici dei giorni scorsi caricati per errore dell'esecutore sui sistemi informatici, per un totale netto di 450 positivi a test antigenico comunicati.",0,,"512 nuovi positivi di cui 8 test antigenici confermati da test molecolare e 458 test antigenici. A questi sono stati sottratti 2 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3-5 giorni e 6 test antigenici dei giorni scorsi caricati per errore dell'esecutore sui sistemi informatici, per un totale netto di 450 positivi a test antigenico comunicati.",83550,117564,865029,4128417,ITH,ITH1,200602,512,192874,982,50,-3,1452,1,4,-1,4988950,4496,824685,201
2022-04-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,55,3,58,3958,4016,74,466,146292,1543,,,151851,2511920,547521,,0,,,42910,108941,831940,1679980,ITH,ITH2,151385,466,145900,392,59,-4,1543,0,3,0,2508105,3815,547075,446
2022-04-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,622,26,648,54455,55103,631,3368,999373,13221,,,1067697,16284644,3847976,,2,,,488836,578861,4837248,11447396,ITC,ITC1,1064329,3368,996641,2732,627,-5,13216,5,27,-1,16256845,27799,3843954,4022
2022-04-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,688,36,724,112623,113347,-1310,5773,831816,8031,,,953194,9933907,2233184,,0,,,469221,483973,4186608,5747299,ITF,ITF4,947421,5773,824749,7067,690,-2,8015,16,40,-4,9899150,34757,2229286,3898
2022-04-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,323,24,347,29950,30297,-140,1989,207233,2259,,,239789,4151182,1548765,,1,,"L'incremento dei nuovi casi tiene conto anche dei casi diagnosticati con test antigenico. Pertanto si specifica che dei 1989 casi dichiarati oggi, 1599 sono stati diagnosticati da tampone antigenico Si segnala il decesso dei paz.:  - 1 donna 84 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 96 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 77 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 91 aa Residente nella Provincia di Sassari ",152368,87421,1898354,2252828,ITG,ITG2,237800,1989,205108,2125,330,-7,2255,4,23,1,4140131,11051,1545614,3151
