data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-14T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,453,40,493,10687,11180,-36,256,26105,1309,,,38594,554396,282109,"E' stato sottratto 1 caso dal Totale Positivi in seguito a controlli anagrafici sui nuovi positivi registrati ieri, i quali, quindi, dovevano essere 1 in meno. (Ulisse Martegiani)",4,,,38339,255,25823,282,468,-15,1300,9,40,0,550152,4244,280892,1217
2021-01-14T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,80,4,84,6721,6805,69,90,5196,286,,,12287,197440,124057,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.,12197,90,5177,19,90,-10,284,2,4,0,196701,739,123720,337
2021-01-14T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,284,29,313,9354,9667,56,286,17829,526,,,28022,473082,451787,,4,,,27736,286,17604,225,284,0,521,5,25,4,470340,2742,449634,2153
2021-01-14T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1365,104,1469,71284,72753,493,1294,127795,3298,,,203846,2194673,1461530,,9,,,202552,1294,127035,760,1405,-40,3257,41,106,-2,2180945,13728,1452804,8726
2021-01-14T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2610,233,2843,53105,55948,-2032,1515,132548,8590,,,197086,2752436,1285504,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19,13,,,195573,1513,129073,3475,2679,-69,8520,70,229,4,2737403,15033,1280780,4724
2021-01-14T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,668,68,736,12127,12863,65,805,43723,2006,,,58592,1011978,361869,"100 casi già positivi al tampone antigenico sono risultati poi positivi al tampone molecolare e pertanto, in data odierna, vengono sottratti dal totale dei positivi al tampone antigenico ed aggiunti all'incremento dei positivi da tampone molecolare",5,,,57787,805,43008,715,665,3,1981,25,69,-1,1004009,7969,359710,2159
2021-01-14T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2814,295,3109,74871,77980,-243,1816,103438,4306,,,185724,2880995,2124460,,10,,,183908,1816,101426,2012,2892,-78,4259,47,313,-18,2866990,14005,2117488,6972
2021-01-14T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,678,65,743,4331,5074,72,289,56812,3074,,,64960,758219,338106,,5,I 191219 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,64671,289,56605,207,689,-11,3064,10,62,3,754313,3906,336922,1184
2021-01-14T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3614,468,4082,52018,56100,1137,2587,426098,26026,,,508224,5137863,2704477,,26,,,505637,2587,424720,1378,3651,-37,25954,72,462,6,5109218,28645,2694848,9629
2021-01-14T17:00:00,ITA,11,Marche,43.61675973,13.5188753,583,76,659,11534,12193,-965,506,34687,1753,,,48633,597883,358740,,8,,,48127,506,33234,1453,594,-11,1735,18,73,3,591216,6667,354258,4482
2021-01-14T17:00:00,ITA,14,Molise,41.55774754,14.65916051,57,8,65,1082,1147,31,107,5974,222,,,7343,124521,113523,,0,,,7236,107,5901,73,55,2,219,3,9,-1,123555,966,112680,843
2021-01-14T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,212,23,235,11370,11605,-70,174,19785,796,,,32186,386047,168946,,1,,,32012,174,19549,236,212,0,788,8,23,0,383859,2188,168457,489
2021-01-14T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,316,42,358,1720,2078,90,272,21271,1041,,,24390,477138,156362,,0,,"Dei 272 casi odierni, 191 sono molecolari con precedente antigenico positivo",24118,272,21093,178,320,-4,1037,4,44,-2,474659,2479,155952,410
2021-01-14T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2575,172,2747,11976,14723,-37,857,187316,8299,,,210338,1767779,1020572,,14,,,209481,857,186443,873,2605,-30,8278,21,172,0,1760650,7129,1017635,2937
2021-01-14T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1387,162,1549,53986,55535,57,1524,47788,2779,,,106102,1152452,700132,,10,,,104578,1524,46345,1443,1406,-19,2755,24,165,-3,1143261,9191,695988,4144
2021-01-14T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,527,50,577,16876,17453,6,275,16616,875,,,34944,518905,434185,,4,,Si segnala il decesso dei pz.:  - 1 donna 81 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 69 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 78 aa Residente nella Provincia di Oristano  - 1 uomo 81 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 72 aa Residente nella Provincia di Oristano  - 1 uomo 86 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 79 aa Residente nella Provincia di Oristano  - 3 deceduti dell'area di Nuoro ,34669,275,16357,259,532,-5,865,10,47,3,516015,2890,431661,2524
2021-01-14T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1397,205,1602,43263,44865,188,1867,67649,2877,,,115391,1343984,888140,,14,,,113524,1867,66006,1643,1371,26,2841,36,208,-3,1333247,10737,881698,6442
2021-01-14T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,723,132,855,7830,8685,-141,424,113949,3930,,,126564,1998217,1103382,,2,"Positivi diagnosticati solo con test antigenico rapido: in questo momento non è procedura adottatata da Regione Toscana, pertanto il valore è pari a zero",,126140,424,113398,551,738,-15,3916,14,140,-8,1988970,9247,1099685,3697
2021-01-14T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,277,51,328,4161,4489,19,210,26510,678,,,31677,539805,264287,"Si fa presente come uno dei ricoveri in terapia intensiva è un soggetto positivo comunicato dalla regione Lazio, quindi non rientra tra i nuovi positivi della Regione Umbria. A tal riguardo il corretto numero di isolati presso la nostra Regione è di 4162. ",3,,,31467,210,26321,189,275,2,676,2,50,1,536852,2953,263178,1109
2021-01-14T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,43,2,45,367,412,-8,16,6777,392,,,7581,65958,40219,,0,,,7565,16,6753,24,43,0,392,0,2,0,65735,223,40123,96
2021-01-14T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2447,328,2775,77050,79825,-2145,2076,206185,7785,,,293795,3526933,1274187,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato n.23 dimissioni da TI invece delle 20 effettive che includono anche i negativizzati.,32,,,291719,2076,202065,4120,2551,-104,7684,101,336,-8,3512029,14904,1269858,4329
