data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-04-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,320,9,329,47591,47920,540,574,297081,3166,,,348167,5670952,1214235,,0,,,178769,169398,2232105,3438847,ITF,ITF1,347593,574,297049,32,310,10,3164,2,10,-1,5667721,3231,1213894,341
2022-04-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,98,4,102,26845,26947,98,154,90727,863,,,118537,971795,337265,"Il numero totale dei decessi ne comprende n. 34 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,,,64231,54306,649035,322760,ITF,ITF5,118383,154,90672,55,94,4,862,1,3,1,971151,644,337083,182
2022-04-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,300,17,317,82677,82994,-266,759,248144,2428,,,333566,2835712,2149402,L'ASP di Cosenza comunica nel setting fuori regione 7 nuovi casi a domicilio.,2,,,180597,152969,1623888,1211824,ITF,ITF6,332807,759,247121,1023,294,6,2426,2,17,0,2832280,3432,2146578,2824
2022-04-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,688,38,726,161053,161779,385,1946,1345599,10162,,,1517540,15562154,4820090,"a seguito delle verifiche effettuate, si evince che un decesso registrato oggi, risulta da attribuire al giorno 15/04",5,,,893096,624444,8536454,7025700,ITF,ITF3,1515594,1946,1344041,1558,685,3,10159,3,36,2,15553652,8502,4818831,1259
2022-04-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1336,36,1372,56081,57453,-2321,2916,1286050,16471,,,1359974,15490296,2707694,"Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",5,,,907649,452325,8941650,6548646,ITH,ITH5,1357059,2915,1280828,5222,1292,44,16457,14,32,4,15482980,7316,2706876,818
2022-04-18T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,155,4,159,23918,24077,-613,171,322941,4966,,,351984,6241701,1120707,Si segnala che nei dati relativi agli ospedalizzati in Terapia Intensiva e Area Medica sono conteggiati tutti i pazienti risultati positivi a SARS-CoV2 ricoverati sia per Covid-19 che per altra patologia.		,1,,,194714,157270,3251950,2989751,ITH,ITH4,351813,171,322157,784,147,8,4966,0,3,1,6239876,1825,1120518,189
2022-04-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1166,63,1229,146041,147270,1381,1986,1251159,10940,,,1409369,20109364,5582783,,3,,,939858,469511,8554256,11555108,ITI,ITI4,1407383,1986,1250558,601,1166,0,10936,4,68,-5,20095734,13630,5581803,980
2022-04-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,300,10,310,16642,16952,-52,453,387649,5230,,,409831,5259664,1290452,,1,,*di cui  12918 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,227962,181869,2402691,2856973,ITC,ITC3,409378,453,387144,505,299,1,5230,0,9,1,5257013,2651,1289951,501
2022-04-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1116,36,1152,159045,160197,-7885,1614,2474365,39654,,,2674216,36018183,8126196,,2,,,1386180,1288036,15676167,20342016,ITC,ITC4,2672602,1614,2464894,9471,1105,11,39626,28,36,0,36005306,12877,8124421,1775
2022-04-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,190,7,197,8652,8849,-428,617,410279,3794,,,422922,2965018,1963700,,0,,,212100,210822,1963606,1001412,ITI,ITI3,422305,617,409237,1042,186,4,3791,3,7,0,2963548,1470,1962230,1470
