data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,689,74,763,16797,17560,226,510,8097,868,11387,15138,26525,398946,231706,Un caso positivo dei giorni precedenti è in corso di definizione,26015,510,7830,267,694,-5,851,17,74,0,394751,4195,229937,1769
2020-11-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,153,23,176,5789,5965,-135,218,1559,139,2325,5338,7663,148000,147124,DA RICALCOLO DEI CASI POSITIVI DEL 26 NOVEMBRE E' NECESSARIO DETRARRE N. 9 CASI ERRONEAMENTE CONTEGGIATI.,7454,209,1218,341,156,-3,136,3,22,1,146286,1714,145411,1713
2020-11-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,432,44,476,10346,10822,356,468,4643,259,1581,14143,15724,356751,347932,,15256,468,4536,107,428,4,254,5,45,-1,353604,3147,344984,2948
2020-11-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2188,184,2372,101610,103982,598,2924,43414,1546,145862,3080,148942,1530803,1054566,,146018,2924,41151,2263,2212,-24,1483,63,200,-16,1508502,22301,1039969,14597
2020-11-27T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2673,250,2923,67366,70289,-1183,2165,41116,5614,72676,44343,117019,2078822,1061899,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,114855,2164,37835,3281,2679,-6,5548,66,258,-8,2057518,21304,1055046,6853
2020-11-27T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,594,55,649,13606,14255,433,864,12932,776,23771,4192,27963,694896,272700,,27099,864,12536,396,599,-5,741,35,55,0,687612,7284,270753,1947
2020-11-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3407,355,3762,84172,87934,631,2276,23910,2284,32301,81827,114128,2142893,1743866,,111852,2276,22334,1576,3408,-1,2215,69,352,3,2118597,24296,1726408,17458
2020-11-27T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1019,109,1128,11883,13011,-481,606,35210,2336,34482,16075,50557,589686,287369,,49951,606,34137,1073,1075,-56,2322,14,114,-5,584154,5532,285519,1850
2020-11-27T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7869,925,8794,121761,130555,-9846,5389,246096,21393,293815,104229,398044,3989971,2319630,,392655,5389,231042,15054,7996,-127,21212,181,934,-9,3949040,40931,2304509,15121
2020-11-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,564,91,655,16188,16843,434,490,10490,1230,22062,6501,28563,403262,235330,,28073,490,10443,47,586,-22,1221,9,90,1,401261,2001,233374,1956
