data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,621,65,686,13704,14390,382,641,6091,712,9972,11221,21193,357482,213814,,20552,641,5841,250,590,31,703,9,66,-1,352882,4600,211733,2081
2020-11-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,144,28,172,4332,4504,178,237,1009,99,1855,3757,5612,132066,131191,"N.B.: IL NUMERO TOTALE DEI DECESSI (N. 14) COMUNICATO IN DATA ODIERNA E' RIFERITO A PIU' GIORNATE E PRECISAMENTE: N. 2 DECESSI IN DATA 15, N. 3 DECESSI IN DATA 16, N. 5  DECESSI IN DATA 17 E N. 4 DECESSI IN DATA 18.",5375,237,964,45,150,-6,85,14,30,-2,130005,2061,129135,2056
2020-11-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,388,46,434,8097,8531,793,936,3278,197,1464,10542,12006,331792,324783,,11070,936,3145,133,353,35,187,10,53,-7,325886,5906,320121,4662
2020-11-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2259,200,2459,92680,95139,2413,3657,25643,1160,119228,2714,121942,1331959,944638,,118285,3657,24474,1169,2236,23,1085,75,201,-1,1308480,23479,925004,19634
2020-11-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2449,244,2693,56626,59319,2051,2371,31167,5168,61355,34299,95654,1916548,995472,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19,93285,2369,30902,265,2451,-2,5115,53,247,-3,1895816,20732,988202,7270
2020-11-18T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,470,49,519,10235,10754,333,796,9404,567,17665,3060,20725,636812,257516,La comunicazione include 54 casi censiti dal 28 ottobre al 12 novembre e recuperati dal flusso informativo proveniente dai laboratori privati,19929,796,8952,452,454,16,556,11,44,5,629511,7301,255770,1746
2020-11-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3056,318,3374,70117,73491,2236,2866,16775,1819,27091,64994,92085,1906130,1546539,,89219,2866,16225,550,3066,-10,1739,80,308,10,1879261,26869,1524981,21558
2020-11-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1371,118,1489,15279,16768,237,775,26271,2163,31254,13948,45202,542028,271234,,44427,775,25752,519,1393,-22,2144,19,117,1,535222,6806,268832,2402
2020-11-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8323,903,9226,142857,152083,-4484,7633,169056,19850,257237,83752,340989,3644914,2193319,,333356,7633,157121,11935,8151,172,19668,182,894,9,3606814,38100,2177539,15780
2020-11-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,527,79,606,14147,14753,242,479,8542,1139,18594,5840,24434,377624,220387,,23955,479,8314,228,525,2,1130,9,78,1,372822,4802,218598,1789
2020-11-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,58,7,65,2002,2067,-134,98,1219,80,3316,50,3366,78177,73076,,3268,98,995,224,60,-2,72,8,9,-2,77253,924,72214,862
2020-11-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,481,39,520,10381,10901,200,581,7359,425,18685,0,18685,282380,140362,TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 1516 TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 193  TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 87,18104,581,6989,370,482,-1,414,11,44,-5,278912,3468,139217,1145
2020-11-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,398,38,436,2424,2860,-134,236,9852,549,6982,6279,13261,337891,124544,,13025,236,9489,363,388,10,542,7,35,3,333667,4224,123724,820
2020-11-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5208,388,5596,69468,75064,1278,3281,54511,5253,56287,78541,134828,1322809,836881,,131547,3281,52571,1940,5150,58,5190,63,384,4,1305054,17755,826436,10445
2020-11-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1320,198,1518,26096,27614,1007,1368,9385,1085,10590,27494,38084,683335,483912,,36716,1368,9052,333,1316,4,1057,28,181,17,673070,10265,477865,6047
2020-11-18T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,505,63,568,10477,11045,261,422,5123,350,6675,9843,16518,330809,278979,,16096,422,4972,151,512,-7,340,10,64,-1,327258,3551,276049,2930
2020-11-18T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1528,240,1768,30334,32102,1346,1837,13411,1015,28823,17705,46528,845013,582685,,44691,1837,12964,447,1505,23,971,44,227,13,835534,9479,577818,4867
2020-11-18T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1805,282,2087,52023,54110,-42,2508,30573,2022,68667,18038,86705,1385511,880609,effettuati  50901 tamponi rapidi antigenici di cui 2721 odierni,84197,2508,28078,2495,1792,13,1967,55,277,5,1363146,22365,870134,10475
2020-11-18T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,74,442,10832,11274,30,501,8451,286,5646,14365,20011,371777,208149,,19510,501,7991,460,368,0,275,11,70,4,367077,4700,206060,2089
2020-11-18T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,146,17,163,1930,2093,-70,87,3234,259,4966,620,5586,51936,30337,,5499,87,3079,155,152,-6,257,2,17,0,51410,526,30178,159
2020-11-18T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2079,274,2353,61953,64306,1235,2972,41613,3019,28335,80603,108938,2607348,1005997,"Tamponi antigenici 658.392
numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido  sono 1.275.626 ",105966,2972,39928,1685,1980,99,2967,52,266,8,2590427,16921,1000577,5420
