data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-09T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,100,7,107,1142,1249,97,103,3150,487,4131,755,4886,218754,138835,,4783,103,3145,5,90,10,486,1,7,0,215967,2787,137364,1471
2020-10-09T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,35,0,35,413,448,19,22,514,35,433,564,997,80332,79502,,975,22,511,3,35,0,35,0,0,0,79406,926,78439,1063
2020-10-09T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,42,1,43,595,638,35,42,1447,103,1159,1029,2188,218391,216285,,2146,42,1441,6,39,3,102,1,1,0,216234,2157,214128,2157
2020-10-09T17:00:00,ITA,15,Campania,40.83956555,14.25084984,576,63,639,8958,9597,647,769,7161,475,15420,1813,17233,664441,437971,,16464,769,7044,117,548,28,470,5,55,8,654892,9549,430106,7865
2020-10-09T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,226,14,240,5369,5609,185,276,26812,4493,31848,5066,36914,1268552,709568,,36638,276,26722,90,232,-6,4492,1,13,1,1257805,10747,704510,5058
2020-10-09T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,23,6,29,1112,1141,121,146,3794,355,4853,437,5290,443677,195965,,5144,146,3769,25,23,0,355,0,6,0,439370,4307,194340,1625
2020-10-09T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,853,57,910,8276,9186,334,387,8983,966,8987,10148,19135,988395,815474,,18748,387,8936,47,821,32,960,6,55,2,973956,14439,805125,10349
2020-10-09T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,199,26,225,2050,2275,120,196,10780,1615,10165,4505,14670,340129,181069,,14474,196,10705,75,195,4,1614,1,28,-2,336672,3457,179543,1526
2020-10-09T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,371,44,415,10713,11128,722,983,82744,16980,97697,13155,110852,2280488,1424471,,109869,983,82484,260,361,10,16979,1,41,3,2254865,25623,1408098,16373
2020-10-09T17:00:00,ITA,11,Marche,43.61675973,13.5188753,37,3,40,1105,1145,38,49,6262,992,8399,0,8399,263612,154836,,8350,49,6251,11,34,3,992,0,5,-2,261317,2295,153648,1188
2020-10-09T17:00:00,ITA,14,Molise,41.55774754,14.65916051,8,0,8,144,152,10,11,524,25,659,42,701,47170,45640,,690,11,523,1,6,2,25,0,0,0,46541,629,45014,626
2020-10-09T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,35,2,37,760,797,71,85,2799,292,3888,0,3888,189365,98176,,3803,85,2785,14,30,5,292,0,1,1,187835,1530,97393,783
2020-10-09T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,20,0,20,661,681,-9,39,5307,406,3843,2551,6394,246109,104126,,6355,39,5259,48,18,2,406,0,0,0,244108,2001,103685,441
2020-10-09T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,345,22,367,3943,4310,331,401,29113,4172,24243,13352,37595,777967,462323,,37194,401,29043,70,311,34,4172,0,16,6,771156,6811,459191,3132
2020-10-09T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,300,23,323,3227,3550,216,249,4960,606,2603,6513,9116,444874,315837,per 875 casi non e' disponibile la provenienza,8867,249,4929,31,278,22,604,2,23,0,440278,4596,312343,3494
2020-10-09T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,133,23,156,2413,2569,99,134,2012,161,2144,2598,4742,209088,176462,,4608,134,1977,35,129,4,161,0,19,4,206533,2555,174362,2100
2020-10-09T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,376,35,411,3490,3901,205,233,4478,333,5583,3129,8712,536684,387714,,8479,233,4454,24,376,0,329,4,33,2,529533,7151,383416,4298
2020-10-09T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,140,30,170,4951,5121,372,483,10801,1173,13074,4021,17095,816877,548458,,16612,483,10693,108,132,8,1170,3,27,3,806096,10781,541159,7299
2020-10-09T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,55,8,63,937,1000,137,151,1970,87,1810,1247,3057,223791,133522,,2906,151,1956,14,50,5,87,0,8,0,221146,2645,131965,1557
2020-10-09T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,4,2,6,133,139,17,18,1117,146,1262,140,1402,30804,21200,,1384,18,1116,1,4,0,146,0,1,1,30644,160,21086,114
2020-10-09T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,208,21,229,5245,5474,391,595,22821,2209,21936,8568,30504,2037471,796159,,29909,595,22620,201,213,-5,2206,3,19,2,2023146,14325,790836,5323
