data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-31T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,430,35,465,10608,11073,37,456,23028,1213,,,35314,516422,269992,,3,,,34858,456,22616,412,432,-2,1206,7,36,-1,512111,4311,268650,1342
2020-12-31T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,89,4,93,5958,6051,56,147,4519,256,,,10826,184291,117865,"N. 7 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,10679,147,4429,90,89,0,255,1,4,0,182937,1354,117195,670
2020-12-31T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,243,18,261,8556,8817,86,402,14631,472,,,23920,440666,422056,,2,,,23518,402,14319,312,257,-14,468,4,17,1,437520,3146,419041,3015
2020-12-31T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1325,113,1438,75817,77255,-356,1554,109574,2844,,,189673,2035364,1359098,,15,,,188119,1554,107696,1878,1357,-32,2812,32,102,11,2016361,19003,1344827,14271
2020-12-31T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2629,233,2862,54484,57346,1289,2116,106428,7738,,,171512,2572140,1227556,,20,,,169396,2116,105656,772,2641,-12,7683,55,230,3,2556405,15735,1221526,6030
2020-12-31T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,645,62,707,11091,11798,151,877,36587,1642,,,50027,933082,341139,,14,,,49150,877,35876,711,641,4,1627,15,59,3,924819,8263,338891,2248
2020-12-31T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2789,303,3092,72081,75173,710,1767,84109,3769,,,163051,2706603,2045449,,15,,,161284,1767,83125,984,2808,-19,3696,73,303,0,2690302,16301,2039177,6272
2020-12-31T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,694,65,759,4861,5620,-8,472,51958,2891,,,60469,711036,323257,,5,I 160617 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,59997,472,51489,469,712,-18,2880,11,63,2,706883,4153,322079,1178
2020-12-31T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3437,489,3926,50697,54623,1627,3859,399157,25123,,,478903,4859567,2608285,,46,,,475044,3859,397010,2147,3617,-180,25038,85,481,8,4826709,32858,2597894,10391
2020-12-31T17:00:00,ITA,11,Marche,43.61675973,13.5188753,470,62,532,10646,11178,606,703,28875,1571,,,41624,532497,315319,,4,,,40921,703,28792,83,468,2,1557,14,62,0,526915,5582,311670,3649
2020-12-31T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,10,61,1851,1912,-149,88,4425,191,,,6528,115484,105822,,0,,,6440,88,4191,234,53,-2,188,3,10,0,114520,964,105056,766
2020-12-31T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,159,26,185,10484,10669,67,260,18086,739,,,29494,361459,162616,,4,,,29234,260,17901,185,168,-9,731,8,22,4,359695,1764,162050,566
2020-12-31T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,380,42,422,1440,1862,149,320,19036,942,,,21840,450593,151538,,3,,"Dei 320 casi odierni, 150 sono molecolari con precedente antigenico positivo",21520,320,18874,162,380,0,933,9,45,-3,447759,2834,151147,391
