data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,557,42,599,12441,13040,100,216,19307,1124,,,33471,488123,261905,,4,,,33255,216,19195,112,565,-8,1120,4,43,-1,484055,4068,260727,1178
2020-12-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,93,9,102,5903,6005,29,73,3804,220,,,10029,174328,113603,,0,,,9956,73,3760,44,96,-3,220,0,10,-1,173289,1039,113196,407
2020-12-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,287,22,309,8160,8469,-38,224,12260,422,,,21151,414398,399378,,2,,,20927,224,11999,261,290,-3,421,1,21,1,412472,1926,397452,1926
2020-12-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1554,119,1673,82293,83966,-224,891,94031,2571,,,180568,1908017,1291077,,0,,,179677,891,92927,1104,1598,-44,2560,11,122,-3,1893908,14109,1278396,12681
2020-12-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2852,201,3053,57863,60916,-33,1751,87594,7083,,,155593,2423947,1181400,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,8,,,153844,1749,85872,1722,2819,33,7023,60,206,-5,2412286,11661,1176780,4620
2020-12-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,602,55,657,12605,13262,-218,658,30500,1429,,,45191,870866,325867,,6,,,44533,658,29645,855,594,8,1408,21,55,0,864718,6148,323999,1868
2020-12-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2784,306,3090,73690,76780,191,1213,68946,3292,,,149018,2565665,1986503,,14,,,147805,1213,67945,1001,2773,11,3271,21,306,0,2552084,13581,1980503,6000
2020-12-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,695,70,765,6070,6835,-262,285,47974,2768,,,57577,675557,312913,,3,I 130949 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,57292,285,47429,545,702,-7,2766,2,71,-1,672431,3126,311953,960
2020-12-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4341,583,4924,63857,68781,1128,1795,366058,24379,,,459218,4629812,2530483,,15,,,457423,1795,365440,618,4495,-154,24330,49,592,-9,4607391,22421,2522230,8253
2020-12-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,416,64,480,9281,9761,-309,372,26032,1476,,,37269,487352,287039,,3,,,36897,372,25358,674,416,0,1469,7,65,-1,482731,4621,283895,3144
