data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-10-16T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,50,5,55,1334,1389,-38,26,77912,2552,,,81853,2356870,867868,,0,,,81853,0,1449264,907606,ITF,ITF1,81827,26,77849,63,48,2,2551,1,5,0,2344381,12489,865068,2800
2021-10-16T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,0,22,977,999,-53,16,28905,622,,,30526,475713,240733,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,30526,0,452612,23101,ITF,ITF5,30510,16,28836,69,24,-2,622,0,0,0,474680,1033,240393,340
2021-10-16T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,90,14,104,2695,2799,-45,69,81293,1429,,,85521,1241188,1086046,,2,,,85504,17,1069351,171837,ITF,ITF6,85452,69,81179,114,94,-4,1429,0,12,2,1237318,3870,1083928,2118
2021-10-16T17:00:00,ITA,15,Campania,40.83956555,14.25084984,173,15,188,6043,6231,126,340,446396,8004,,,460631,6867368,3572684,,0,,,449043,11588,5358959,1508409,ITF,ITF3,460291,340,446183,213,189,-16,8003,1,16,-1,6844244,23124,3568521,4163
2021-10-16T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,293,33,326,14415,14741,-284,240,399355,13530,,,427626,9260240,2122649,,1,,,427263,363,6001879,3258361,ITH,ITH5,427386,240,398833,522,310,-17,13528,2,35,-2,9230889,29351,2120368,2281
2021-10-16T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,37,7,44,885,929,65,133,110095,3832,,,114856,2904435,832704,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di PN)		,1,,,99463,15393,2182488,721947,ITH,ITH4,114724,132,110029,66,41,-4,3831,1,7,0,2883320,21115,827562,5142
2021-10-16T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,298,50,348,8390,8738,-32,222,371209,8712,,,388659,9495858,4709561,,3,,,379359,9300,5686593,3809265,ITI,ITI4,388437,222,370960,249,294,4,8707,5,50,0,9457383,38475,4705908,3653
2021-10-16T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,53,6,59,840,899,13,64,108391,4417,,,113707,2439814,884804,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,0,,*di cui 40 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021],113707,0,1676076,763738,ITC,ITC3,113643,64,108340,51,56,-3,4417,0,6,0,2424645,15169,879894,4910
2021-10-16T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,287,55,342,7910,8252,142,432,846136,34112,,,888500,15961436,5647579,,0,,,822581,65919,11026292,4935144,ITC,ITC4,888068,432,845846,290,297,-10,34112,0,56,-1,15855225,106211,5623168,24411
2021-10-16T17:00:00,ITA,11,Marche,43.61675973,13.5188753,41,13,54,1965,2019,-36,23,109731,3086,,,114836,1589026,923604,,0,,,114836,0,1371760,217266,ITI,ITI3,114813,23,109673,58,41,0,3085,1,13,0,1585974,3052,921806,1798
