data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,514,52,566,9192,9758,-342,97,57385,2337,,,69480,1351871,603567,"Dal totale dei positivi è stato sottratto 1 caso dei giorni scorsi in quanto già segnalato da altra regione. I deceduti odierni sono 6, ma dal totale dei deceduti sono stati sottratti 2 casi in quanto erroneamente conteggiati 2 volte.",0,,,69480,0,967512,384359,ITF,ITF1,69384,96,56951,434,506,8,2333,4,56,-4,1348869,3002,603016,551
2021-04-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,168,13,181,5565,5746,-53,47,16011,497,,,22254,318834,179558,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 18 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,22254,0,305452,13382,ITF,ITF5,22207,47,15911,100,170,-2,497,0,13,0,318425,409,179332,226
2021-04-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,475,47,522,13341,13863,-205,156,40332,950,,,55145,728851,680955, L’ Asp di Crotone comunica in data odierna che a seguito di una revisione dei dati per mero errore materiale non sono stati comunicati i seguenti decessi: 2 decessi avvenuti l’ 11/04/2021; uno il 12/04/2021; due  il 17/04/2021;  e uno il 18/04/2021 ,2,, L’ Asp di Crotone comunica in data odierna che a seguito di una revisione dei dati per mero errore materiale non sono stati comunicati i seguenti decessi: 2 decessi avvenuti l’ 11/04/2021; uno il 12/04/2021; due  il 17/04/2021;  e uno il 18/04/2021 ,55132,13,704624,24227,ITF,ITF6,54989,156,39983,349,455,20,938,12,50,-3,727064,1787,679431,1524
2021-04-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1536,150,1686,90515,92201,-220,1334,273561,5987,,,371749,4012782,2673921,,20,,,360161,11588,3704255,308527,ITF,ITF3,370415,1334,272042,1519,1529,7,5952,35,146,4,4001132,11650,2666757,7164
2021-04-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2256,296,2552,60735,63287,-598,877,283279,12640,,,359206,5294185,1737512,,12,,,358946,260,4241683,1052502,ITH,ITH5,358329,877,281836,1443,2226,30,12608,32,297,-1,5283140,11045,1735513,1999
2021-04-19T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,371,52,423,8972,9395,-103,52,90169,3611,,,103175,1766421,622637,,1,,,89254,13921,1534676,231745,ITH,ITH4,103123,52,90024,145,377,-6,3601,10,57,-5,1764319,2102,621977,660
2021-04-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2753,370,3123,47335,50458,-332,950,253642,7328,,,311428,5749681,3735020,,15,,,304719,6709,4129250,1620431,ITI,ITI4,310478,950,252398,1244,2705,48,7290,38,372,-2,5735637,14044,3727894,7126
2021-04-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,598,75,673,6026,6699,-229,202,85613,4079,,,96391,1364564,562059,,4,,,96391,0,1136194,228370,ITC,ITC3,96189,202,85189,424,586,12,4072,7,76,-1,1360354,4210,560685,1374
2021-04-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4623,708,5331,54201,59532,-6845,1040,690708,32319,,,782559,8975848,3669686,,27,,,740439,42120,7837927,1137921,ITC,ITC4,781519,1040,682858,7850,4716,-93,32284,35,722,-14,8957094,18754,3661560,8126
2021-04-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,568,88,656,6730,7386,-190,137,84392,2859,,,94637,1085463,652275,,2,,,94637,0,973656,111807,ITI,ITI3,94500,137,84076,316,562,6,2848,11,96,-8,1083555,1908,651264,1011
2021-04-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,41,14,55,587,642,-36,7,11778,465,,,12885,195088,175731,,0,,,12885,0,194795,293,ITF,ITF2,12878,7,11735,43,41,0,465,0,14,0,194848,240,175494,237
2021-04-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,65,11,76,282,358,-50,10,68885,1156,,,70399,1278194,382450,10 nuovi positivi al PCR di cui 3 AG positivi confermati da PCR positivo ,0,,,57260,13139,545635,732559,ITH,ITH1,70389,10,68825,60,60,5,1156,0,12,-1,1276710,1484,382147,303
2021-04-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,133,28,161,1154,1315,-21,13,40424,1324,,,43063,741658,188782,,1,,,31514,11549,624769,116889,ITH,ITH2,43050,13,40390,34,129,4,1324,0,28,0,741022,636,188703,79
2021-04-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3045,283,3328,18256,21584,-1012,687,301931,10960,,,334475,3720834,1625146,,12,,,318109,16366,2572532,1148302,ITC,ITC1,333788,687,300265,1666,3100,-55,10927,33,288,-5,3709581,11253,1623408,1738
2021-04-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1897,260,2157,48269,50426,-1012,584,164905,5484,,,220815,2090591,1082105,,19,,,219804,1011,1958107,132484,ITF,ITF4,220231,584,163355,1550,1888,9,5438,46,286,-26,2084461,6130,1078462,3643
2021-04-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,367,61,428,17579,18007,-59,199,32417,1318,,,51742,1145841,661099,,4,inseriti 17762 T. antigenici Screening Sardi e Sicuri,Si segnala il decesso dei paz.:  - 1 uomo 79 aa Residente nella Provincia di Oristano  - 2 deceduto Residente nella Provincia di Oristano ,51725,17,789456,356385,ITG,ITG2,51543,199,32162,255,366,1,1315,3,58,3,1125925,19916,659304,1795
2021-04-19T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1262,176,1438,24884,26322,564,1123,165148,5172,,,196642,3596744,1407591,,1,,,196642,0,2179171,1417573,ITG,ITG1,195519,1123,164599,549,1212,50,5162,10,187,-11,3582328,14416,1400540,7051
2021-04-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1577,273,1850,23863,25713,-358,771,185753,5883,,,217349,3859447,1920175,,11,,,214748,2601,3178641,680806,ITI,ITI1,216578,771,184655,1098,1531,46,5852,31,270,3,3848248,11199,1916048,4127
2021-04-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,227,36,263,3033,3296,-126,14,48600,1324,,,53220,1089418,349965,"Si fa presente che 5 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",3,,,53220,0,831582,257836,ITI,ITI2,53206,14,48462,138,221,6,1322,2,34,2,1087973,1445,349815,150
2021-04-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,60,13,73,906,979,27,67,9015,439,,,10433,107570,55832,,1,,,10023,410,86831,20739,ITC,ITC2,10366,67,8975,40,57,3,439,0,13,0,107258,312,55743,89
2021-04-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1206,238,1444,25078,26522,78,497,364314,11111,,,401947,6767287,1630559,Il dato dei casi confermati da test antigenico è diminuito rispetto a ieri in quanto i test confermati da molecolari sono stati ricollocati.,6,,,391901,10046,4838936,1928351,ITH,ITH3,401450,497,363902,412,1211,-5,11104,7,236,2,6756501,10786,1628297,2262
