data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,658,74,732,14130,14862,472,649,6259,721,9825,12017,21842,362295,215944,,21193,649,6091,168,621,37,712,9,65,9,357482,4813,213814,2130
2020-11-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,147,28,175,4587,4762,258,271,1020,101,1925,3958,5883,134214,133335,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,5612,271,1009,11,144,3,99,2,28,0,132066,2148,131191,2144
2020-11-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,395,47,442,8536,8978,447,506,3332,202,1486,11026,12512,334533,327394,,12006,506,3278,54,388,7,197,5,46,1,331792,2741,324783,2611
2020-11-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2287,194,2481,93705,96186,1047,3334,27898,1192,122562,2714,125276,1355455,956035,,121942,3334,25643,2255,2259,28,1160,32,200,-6,1331959,23496,944638,11397
2020-11-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2489,244,2733,58276,61009,1690,2160,31587,5218,62529,35285,97814,1935478,1003409,,95654,2160,31167,420,2449,40,5168,50,244,0,1916548,18930,995472,7937
2020-11-19T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,485,48,533,11112,11645,891,1197,9697,580,18558,3364,21922,643492,259446,A seguito delle comunicazioni pervenute dai laboratori privati i nuovi casi includono 196 positività comprese nel periodo dal 28 ottobre al 15 novembre,20725,1197,9404,293,470,15,567,13,49,-1,636812,6680,257516,1930
2020-11-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3103,329,3432,72109,75541,2050,2697,17361,1880,27660,67122,94782,1933649,1570432,,92085,2697,16775,586,3056,47,1819,61,318,11,1906130,27519,1546539,23893
2020-11-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1319,119,1438,15589,17027,259,792,26789,2178,31765,14229,45994,548215,273332,,45202,792,26271,518,1371,-52,2163,15,118,1,542028,6187,271234,2098
2020-11-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8291,915,9206,146374,155580,3497,7453,172847,20015,261506,86936,348442,3682509,2208742,,340989,7453,169056,3791,8323,-32,19850,165,903,12,3644914,37595,2193319,15423
2020-11-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,526,78,604,14252,14856,103,667,9095,1150,19186,5915,25101,381419,222600,,24434,667,8542,553,527,-1,1139,11,79,-1,377624,3795,220387,2213
2020-11-19T17:00:00,ITA,14,Molise,41.55774754,14.65916051,66,8,74,2125,2199,132,154,1237,84,3470,50,3520,79299,74113,,3366,154,1219,18,58,8,80,4,7,1,78177,1122,73076,1037
2020-11-19T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,469,39,508,10696,11204,303,696,7739,438,19381,0,19381,285421,141552,TOTALE TEST ANTIGENICI RAPIDI EFFETTUATI : 2771 TOTALE TEST ANTIGENICI RAPIDI POSITIVI : 256  TOTALE POSITIVI AL TEST ANTIGENICO E SINTOMATICI : 82,18685,696,7359,380,481,-12,425,13,39,0,282380,3041,140362,1190
2020-11-19T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,407,39,446,2540,2986,126,266,9985,556,7096,6431,13527,340985,125144,,13261,266,9852,133,398,9,549,7,38,1,337891,3094,124544,600
2020-11-19T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5147,390,5537,71700,77237,2173,5349,57609,5331,58272,81905,140177,1364685,865428,Il numero è sensibilmente superiore alla media giornaliera di tamponi effettuati in Piemonte perché include il caricamento di una quota di dati relativa agli screening effettuati nei giorni scorsi all’interno delle RSA.,134828,5349,54511,3098,5208,-61,5253,78,388,2,1322809,41876,836881,28547
2020-11-19T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1324,200,1524,26976,28500,886,1263,9734,1113,10933,28414,39347,692721,491204,,38084,1263,9385,349,1320,4,1085,28,198,2,683335,9386,483912,7292
2020-11-19T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,517,67,584,10808,11392,347,479,5243,362,6955,10042,16997,335643,283137,,16518,479,5123,120,505,12,350,12,63,4,330809,4834,278979,4158
2020-11-19T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1532,240,1772,31809,33581,1479,1871,13763,1055,30124,18275,48399,856483,590160,,46528,1871,13411,352,1528,4,1015,40,240,0,845013,11470,582685,7475
2020-11-19T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1814,287,2101,52023,54124,14,1972,32480,2073,69971,18706,88677,1403341,888853,effettuati  54517 tamponi rapidi antigenici di cui 3616 odierni,86705,1972,30573,1907,1805,9,2022,51,282,5,1385511,17830,880609,8244
2020-11-19T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,369,75,444,10941,11385,111,556,8889,293,5727,14840,20567,377286,210121,,20011,556,8451,438,368,1,286,7,74,1,371777,5509,208149,1972
2020-11-19T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,144,12,156,1879,2035,-58,91,3371,271,5042,635,5677,52636,30688,,5586,91,3234,137,146,-2,259,12,17,-5,51936,700,30337,351
2020-11-19T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2121,279,2400,64182,66582,2276,3753,43052,3057,28879,83812,112691,2624768,1011752,"Tamponi antigenici 688.104
numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido 1.290.299",108938,3753,41613,1439,2079,42,3019,38,274,5,2607348,17420,1005997,5755
