data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,458,38,496,11049,11545,-271,41,21812,1176,,,34533,506661,267075,"dal totale dei positivi sono stati sottratti 4 casi dei giorni scorsi, grazie a controlli anagrafici effettuati dalle ASL.",2,,,34496,37,21507,305,443,15,1173,3,36,2,506082,579,266774,301
2020-12-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,92,6,98,5832,5930,-29,17,4321,247,,,10498,180907,116373,"N. 6 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,,,10481,17,4280,41,98,-6,242,5,5,1,180690,217,116318,55
2020-12-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,260,14,274,8427,8701,123,212,13749,456,,,22906,431495,413426,,2,,,22694,212,13665,84,255,5,451,5,18,-4,429979,1516,411970,1456
2020-12-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1422,98,1520,77776,79296,-779,433,104549,2719,,,186564,1997527,1334820,,0,,,186131,433,103370,1179,1440,-18,2686,33,95,3,1992877,4650,1332853,1967
2020-12-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2642,220,2862,55436,58298,123,750,101255,7524,,,167077,2518742,1212763,,15,,,166327,750,100659,596,2609,33,7493,31,210,10,2508298,10444,1210120,2643
2020-12-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,645,56,701,11411,12112,-78,187,34151,1591,,,47854,909588,335797,,9,,,47667,187,33913,238,626,19,1564,27,58,-2,907700,1888,335221,576
2020-12-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2820,307,3127,72943,76070,-368,966,79087,3576,,,158733,2665428,2028405,,16,,,157767,966,77800,1287,2802,18,3529,47,301,6,2656014,9414,2023876,4529
2020-12-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,718,61,779,4909,5688,-81,173,50737,2852,,,59277,696992,319115,,0,I 148059 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,59104,173,50489,248,695,23,2846,6,66,-5,695223,1769,318446,669
2020-12-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3791,512,4303,50462,54765,-4562,573,392854,24909,,,472528,4791224,2587261,,13,,,471955,573,387761,5093,3801,-10,24867,42,508,4,4785738,5486,2585071,2190
2020-12-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,454,60,514,9223,9737,66,131,28556,1535,,,39828,515371,305671,,3,,,39697,131,28499,57,428,26,1527,8,65,-5,514332,1039,305197,474
