data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,694,74,768,16566,17334,302,570,7830,851,11607,14408,26015,394751,229937,,25445,570,7582,248,676,18,831,20,72,2,389766,4985,228016,1921
2020-11-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,22,178,5922,6100,233,236,1218,136,2276,5178,7454,146286,145411,N.B.: IL NUMERO TOTALE DEI DECESSI NE COMPRENDE N. 1 RIFERITO A PAZIENTE RESIDENTE IN ALTRA REGIONE CON DIAGNOSI E DECESSO AVVENUTO IN STRUTTURA OSPEDALIERA DELLA REGIONE BASILICATA.,7218,236,1218,0,154,2,133,3,22,0,144321,1965,143446,1965
2020-11-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,428,45,473,9993,10466,202,397,4536,254,1576,13680,15256,353604,344984,,14859,397,4345,191,425,3,250,4,43,2,350996,2608,342655,2329
2020-11-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2212,200,2412,100972,103384,1236,3008,41151,1483,142939,3079,146018,1508502,1039969,,143010,3008,39428,1723,2282,-70,1434,49,192,8,1484741,23761,1028617,11352
2020-11-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2679,258,2937,68535,71472,-1054,2157,37835,5548,71624,43231,114855,2057518,1055046,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19.,112700,2155,34681,3154,2763,-84,5493,55,249,9,2040254,17264,1048727,6319
2020-11-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,599,55,654,13168,13822,286,814,12536,741,23010,4089,27099,687612,270753,I casi di oggi riportano 104 positività da laboratori privati nel periodo 11-24 novembre,26285,814,12034,502,588,11,715,26,54,1,679986,7626,268850,1903
2020-11-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3408,352,3760,83543,87303,738,2260,22334,2215,31812,80040,111852,2118597,1726408,,109592,2260,20881,1453,3348,60,2146,69,349,3,2092689,25908,1703897,22511
2020-11-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1075,114,1189,12303,13492,-563,570,34137,2322,34280,15671,49951,584154,285519,,49381,570,33018,1119,1115,-40,2308,14,123,-9,578449,5705,283560,1959
2020-11-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7996,934,8930,131471,140401,2372,5697,231042,21212,290349,102306,392655,3949040,2304509,,386958,5697,227924,3118,8114,-118,21005,207,942,-8,3904809,44231,2289221,15288
2020-11-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,90,676,15733,16409,378,519,10443,1221,21645,6428,28073,401261,233374,,27554,519,10312,131,578,8,1211,10,94,-4,398356,2905,231259,2115
