data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,435,34,469,11398,11867,173,339,21408,1162,,,34437,505462,266505,,2,Dal totale dei tamponi processati con test antigenici ne sono stati eliminati alcuni erroneamente conteggiati.,,34098,339,21248,160,491,-56,1156,6,35,-1,501153,4309,265272,1233
2020-12-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,87,7,94,5862,5956,13,69,4251,240,,,10447,180476,116224,"N.5 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,10378,69,4200,51,96,-9,235,5,8,-1,179623,853,115860,364
2020-12-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,270,21,291,8238,8529,170,257,13308,441,,,22278,427662,409800,,2,,,22021,257,13225,83,284,-14,437,4,21,0,425459,2203,407777,2023
2020-12-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1449,102,1551,78996,80547,538,1009,102065,2670,,,185282,1983049,1329721,,0,,,184273,1009,101601,464,1488,-39,2663,7,102,0,1966694,16355,1318032,11689
2020-12-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2711,206,2917,56063,58980,1681,2127,96910,7400,,,163290,2496457,1204670,,16,,,161163,2127,96529,381,2718,-7,7335,65,201,5,2485596,10861,1200124,4546
2020-12-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,572,54,626,11458,12084,-18,584,33681,1534,,,47299,904549,334240,,4,,,46715,584,33099,582,582,-10,1514,20,56,-2,898714,5835,332699,1541
2020-12-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2666,290,2956,73118,76074,583,1691,76104,3489,,,155667,2635605,2016092,,18,,,153976,1691,75027,1077,2690,-24,3458,31,293,-3,2619089,16516,2009090,7002
2020-12-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,663,64,727,4942,5669,-289,445,50460,2842,,,58971,693519,317936,,3,I 145443 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,58526,445,49737,723,687,-24,2831,11,64,0,689389,4130,316700,1236
2020-12-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3976,522,4498,54212,58710,802,2628,386391,24782,,,469883,4765500,2577061,,20,,,467255,2628,384670,1721,4178,-202,24677,105,521,1,4737558,27942,2567307,9754
2020-12-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,398,60,458,9109,9567,152,603,28227,1516,,,39310,511362,303386,,3,,,38707,603,27788,439,409,-11,1504,12,64,-4,504651,6711,298324,5062
