data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-10-18T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,56,5,61,1277,1338,-82,3,78004,2553,,,81895,2374755,870632,,0,,,81895,0,1452590,922165,ITF,ITF1,81892,3,77919,85,53,3,2553,0,5,0,2368895,5860,869832,800
2021-10-18T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,22,0,22,915,937,-17,4,28982,623,,,30542,476322,240896,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,30542,0,453094,23228,ITF,ITF5,30538,4,28961,21,24,-2,623,0,0,0,476082,240,240855,41
2021-10-18T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,88,10,98,2634,2732,-12,57,81485,1432,,,85649,1246668,1088565,,0,,L'asp di Vibo Valentia comunica 15 nuovi soggetti positivi di cui 2 residenti fuori regione. ,85632,17,1071295,175373,ITF,ITF6,85592,57,81417,68,85,3,1431,1,11,-1,1244353,2315,1087529,1036
2021-10-18T17:00:00,ITA,15,Campania,40.83956555,14.25084984,185,17,202,6012,6214,-59,158,446876,8012,,,461102,6898538,3577503,,4,,Si comunica che n° 2 decessi registrati in data odierna risalgono ad un periodo antecedente le ultime 48 ore.,449514,11588,5368613,1529925,ITF,ITF3,460944,158,446667,209,178,7,8004,8,18,-1,6888251,10287,3576136,1367
2021-10-18T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,302,32,334,13350,13684,-514,209,400859,13533,,,428076,9297129,2125482,"Sono stati eliminati 3 casi, positivi a test antigenico ma non confermati da tampone molecolare.",1,,,427711,365,6014121,3283008,ITH,ITH5,427870,206,400140,719,296,6,13532,1,32,0,9281148,15981,2124506,976
2021-10-18T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,43,7,50,874,924,20,39,110168,3833,,,114925,2924572,835557,,1,,,99524,15401,2185981,738591,ITH,ITH4,114886,39,110150,18,39,4,3832,1,7,0,2917731,6841,834693,864
2021-10-18T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,318,48,366,8323,8689,-129,202,371738,8722,,,389149,9534905,4714602,,1,,,379822,9327,5701232,3833673,ITI,ITI4,388947,202,371415,323,307,11,8714,8,49,-1,9522129,12776,4712140,2462
2021-10-18T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,53,8,61,835,896,-13,35,108483,4418,,,113797,2455013,888783,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,1,,Si segnalano 41 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021],113797,0,1679053,775960,ITC,ITC3,113762,35,108435,48,54,-1,4418,0,7,1,2449910,5103,887403,1380
2021-10-18T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,288,52,340,8009,8349,5,112,846441,34119,,,888909,16083273,5667163,,1,,,822869,66040,11045537,5037736,ITC,ITC4,888797,112,846339,102,289,-1,34114,5,52,0,16050304,32969,5661956,5207
2021-10-18T17:00:00,ITA,11,Marche,43.61675973,13.5188753,39,15,54,1967,2021,-13,37,109833,3087,,,114941,1591990,925182,,2,,,114941,0,1373980,218010,ITI,ITI3,114904,37,109784,49,41,-2,3086,1,14,1,1591071,919,924711,471
2021-10-18T17:00:00,ITA,14,Molise,41.55774754,14.65916051,2,1,3,71,74,-2,0,13993,498,,,14565,280498,246711,,0,,,14565,0,267468,13030,ITF,ITF2,14565,0,13991,2,2,0,498,0,1,0,280386,112,246600,111
2021-10-18T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,26,7,33,717,750,-78,4,75854,1199,,,77803,2197448,495828,,0,,4 nuovi positivi di cui 2 test antigenici confermati da test molecolare			,64571,13232,665757,1531691,ITH,ITH1,77799,4,75772,82,21,5,1199,0,7,0,2191666,5782,495187,641
2021-10-18T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,16,2,18,273,291,6,20,47152,1375,,,48818,1174889,355455,,0,,,33791,15027,725695,449194,ITH,ITH2,48798,20,47138,14,16,0,1375,0,2,0,1170148,4741,353559,1896
2021-10-18T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,175,20,195,3110,3305,-36,102,366793,11794,,,381892,7231938,2525131,,4,,,359675,22217,3576519,3655419,ITC,ITC1,381790,102,366659,134,181,-6,11790,4,16,4,7188122,43816,2517687,7444
2021-10-18T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,129,18,147,1976,2123,-36,42,261536,6816,,,270475,3926476,1485385,,0,,,269239,1236,2850166,1076310,ITF,ITF4,270433,42,261458,78,134,-5,6816,0,18,0,3911707,14769,1483658,1727
