data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-05-03T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,360,34,394,8218,8612,-121,37,60613,2415,,,71640,1438203,625236,"Del totale dei decessi comunicati in data odierna, 1 caso è avvenuto nei giorni scorsi",4,,,71640,0,1022634,415569,ITF,ITF1,71603,37,60458,155,355,5,2412,3,31,3,1436150,2053,624857,379
2021-05-03T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,163,7,170,6061,6231,-53,26,17487,540,,,24258,340569,189687,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 20 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,24258,0,326039,14530,ITF,ITF5,24232,26,17412,75,159,4,536,4,9,-2,340221,348,189511,176
2021-05-03T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,440,39,479,13906,14385,-840,228,45505,1035,,,60925,780794,723671,,2,,I decessi comunicati in data odierna dall’ Asp di Crotone includono: uno l’1 /05/2021; 2 decessi avvenuti il 2/05/2021; e uno il 3/05/2021.,60912,13,749935,30859,ITF,ITF6,60697,228,44453,1052,434,6,1019,16,48,-9,778545,2249,721921,1750
2021-05-03T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1483,139,1622,88793,90415,-822,959,299192,6446,,,396053,4366274,2871970,,6,,,384465,11588,3959514,406760,ITF,ITF3,395094,959,297441,1751,1467,16,6416,30,143,-4,4355232,11042,2866672,5298
2021-05-03T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1687,219,1906,40095,42001,238,641,316859,12916,,,371776,5641239,1785610,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",5,,,371472,304,4435642,1205597,ITH,ITH5,371137,639,316468,391,1671,16,12906,10,217,2,5630177,11062,1783565,2045
2021-05-03T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,211,32,243,7044,7287,14,51,94450,3717,,,105454,1861691,646926,,1,,,91040,14414,1600471,261220,ITH,ITH4,105403,51,94416,34,217,-6,3714,3,34,-2,1859453,2238,646277,649
2021-05-03T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2183,275,2458,40299,42757,-456,661,275992,7721,,,326470,6199409,3960355,,23,,,318871,7599,4338809,1860600,ITI,ITI4,325809,661,274897,1095,2160,23,7699,22,269,6,6182041,17368,3953602,6753
2021-05-03T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,480,60,540,4827,5367,-230,135,90405,4200,,,99972,1457279,591192,,3,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,99972,0,1196328,260951,ITC,ITC3,99837,135,90046,359,475,5,4194,6,61,-1,1453767,3512,590041,1151
2021-05-03T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3215,535,3750,44527,48277,-4009,637,727433,32973,,,808683,9579976,3877234,,28,,,761173,47510,8217108,1362868,ITC,ITC4,808046,637,722815,4618,3290,-75,32945,28,542,-7,9564689,15287,3869494,7740
2021-05-03T17:00:00,ITA,11,Marche,43.61675973,13.5188753,413,69,482,5594,6076,-25,59,89134,2945,,,98155,1138087,680235,,3,,,98155,0,1019017,119070,ITI,ITI3,98096,59,89051,83,415,-2,2944,1,67,2,1137308,779,679917,318
2021-05-03T17:00:00,ITA,14,Molise,41.55774754,14.65916051,31,9,40,553,593,-11,22,12238,478,,,13309,216065,183967,,2,,,13309,0,203432,12633,ITF,ITF2,13287,22,12205,33,34,-3,478,0,7,2,215689,376,183610,357
2021-05-03T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,65,5,70,1107,1177,-1,5,69015,1162,,,71354,1388197,397351,5 nuovi positivi di cui 1 AG positivo nei 10 giorni precedenti confermati da PCR,1,,,58215,13139,557357,830840,ITH,ITH1,71349,5,69009,6,65,0,1162,0,5,0,1386876,1321,397071,280
2021-05-03T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,67,18,85,966,1051,1,17,41735,1346,,,44132,770512,193068,,0,,,31995,12137,639626,130886,ITH,ITH2,44115,17,41720,15,63,4,1345,1,20,-2,770060,452,192082,986
2021-05-03T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2042,194,2236,12935,15171,-302,343,320847,11302,,,347320,3999707,1704260,,8,,,329833,17487,2695423,1304284,ITC,ITC1,346977,343,320221,626,2034,8,11283,19,203,-9,3988269,11438,1701484,2776
2021-05-03T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1604,208,1812,45211,47023,-614,335,184129,5964,,,237116,2247607,1126726,,14,,,236119,997,2083091,164516,ITF,ITF4,236781,335,183232,897,1594,10,5912,52,219,-11,2242079,5528,1124128,2598
2021-05-03T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,358,51,409,16356,16765,-127,61,36718,1393,,,54876,1195227,702649,,2,,Si segnala il decesso dei paz.:  - 1 donna 75 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 80 aa Residente nella Città Metropolitana di Cagliari  - 1 deceduto 73 aa Residente nella Provincia di Nuoro  - 1 deceduto 76 aa Residente nella Provincia di Nuoro ,54859,17,838842,356385,ITG,ITG2,54815,61,36534,184,362,-4,1389,4,49,2,1193791,1436,701439,1210
2021-05-03T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1178,160,1338,23617,24955,174,734,180595,5443,,,210993,3944689,1528128,,5,,,210993,0,2304618,1640071,ITG,ITG1,210259,734,180055,540,1148,30,5423,20,163,-3,3930215,14474,1521743,6385
2021-05-03T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1306,249,1555,18435,19990,-300,570,202799,6248,,,229037,4176686,2028970,,9,,,226044,2993,3358534,818152,ITI,ITI1,228467,570,201958,841,1296,10,6219,29,250,-1,4167136,9550,2025328,3642
2021-05-03T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,173,28,201,2586,2787,-64,35,50490,1361,,,54638,1177898,359591,"Si fa presente che 12 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",1,,,54638,0,863810,314088,ITI,ITI2,54603,35,50395,95,171,2,1357,4,30,-2,1176357,1541,359425,166
2021-05-03T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,40,8,48,667,715,17,28,9867,459,,,11041,115469,58245,,0,,,10493,548,90943,24526,ITC,ITC2,11013,28,9856,11,38,2,459,0,8,0,115231,238,58176,69
2021-05-03T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,896,151,1047,20876,21923,183,364,380214,11369,,,413506,7201077,1681115,,4,,,402415,11091,5037578,2163499,ITH,ITH3,413142,364,380037,177,897,-1,11365,4,149,2,7191540,9537,1679095,2020
