data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,355,27,382,5414,5796,352,428,3764,542,7498,2604,10102,283894,176636,,9674,428,3690,74,331,24,540,2,26,1,280591,3303,174707,1929
2020-10-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,74,7,81,1254,1335,79,95,699,48,728,1354,2082,102296,101446,,1987,95,684,15,74,0,47,1,7,0,100470,1826,99620,1826
2020-10-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,142,9,151,2799,2950,236,239,1799,114,1174,3689,4863,271839,268922,la regione comunica che i casi totali a ieri erano 4624 (e non 4625) ,4625,238,1798,1,134,8,113,1,7,2,268987,2852,266077,2845
2020-10-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1385,161,1546,38804,40350,2646,3186,11062,659,49469,2602,52071,937974,634861,,48885,3186,10537,525,1297,88,644,15,164,-3,919318,18656,622408,12453
2020-10-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1157,119,1276,20145,21421,1708,1763,27764,4612,40312,13485,53797,1570748,842483,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 4 casi in quanto giudicati non casi COVID-19. ,52038,1759,27724,40,1054,103,4601,11,123,-4,1553171,17577,835830,6653
2020-10-30T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,161,35,196,4339,4535,427,505,5186,394,9019,1096,10115,532815,227470,,9610,505,5115,71,152,9,387,7,34,1,526798,6017,225536,1934
2020-10-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1873,175,2048,29699,31747,2035,2246,11196,1190,15572,28561,44133,1411900,1152217,,41887,2246,11002,194,1786,87,1173,17,168,7,1386496,25404,1132105,20112
2020-10-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,948,52,1000,7322,8322,386,999,17469,1749,19564,7976,27540,437287,226812,,26541,999,16863,606,907,41,1742,7,50,2,431053,6234,224168,2644
2020-10-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3698,370,4068,71161,75229,7345,8960,94134,17462,149776,37049,186825,2897835,1807884,,177865,8960,92567,1567,3355,343,17414,48,345,25,2850943,46892,1780305,27579
2020-10-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,262,39,301,5340,5641,505,524,6965,1013,13554,65,13619,317571,185912,,13095,524,6950,15,247,15,1009,4,39,0,314006,3565,183944,1968
2020-10-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,18,6,24,864,888,97,114,692,32,1562,50,1612,63048,58819,,1498,114,675,17,19,-1,32,0,4,2,61905,1143,58031,788
2020-10-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,233,18,251,4310,4561,344,350,2966,308,7835,0,7835,230235,118867,,7485,350,2962,4,193,40,306,2,15,3,227707,2528,117659,1208
2020-10-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,118,9,127,1562,1689,68,222,6622,437,4956,3792,8748,286096,113372,,8526,222,6470,152,109,9,435,2,9,0,283240,2856,112836,536
2020-10-30T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2547,159,2706,27682,30388,2497,2719,33006,4355,32595,35154,67749,1013484,623529,,65030,2719,32807,199,2381,166,4332,23,146,13,997507,15977,609925,13604
2020-10-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,634,84,718,9981,10699,697,791,6448,713,5108,12752,17860,550266,391765,per 1001 casi non e' disponibile la provenienza,17069,791,6361,87,669,-35,706,7,78,6,544675,5591,386874,4891
2020-10-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,323,40,363,5458,5821,255,298,3071,214,3460,5646,9106,264292,224602,,8808,298,3035,36,322,1,207,7,39,1,260726,3566,221404,3198
2020-10-30T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,895,117,1012,12552,13564,819,984,6758,484,13165,7641,20806,676669,477579,,19822,984,6605,153,839,56,472,12,115,2,669376,7293,472930,4649
2020-10-30T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1007,153,1160,25260,26420,2450,2765,13983,1320,33468,8255,41723,1074698,717521,effettuati 12488 tamponi rapidi antigenici di cui 1262 odierni,38958,2765,13678,305,956,51,1310,10,137,16,1056864,17834,706557,10964
2020-10-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,260,42,302,5864,6166,595,729,3409,121,2996,6700,9696,294451,171539,,8967,729,3277,132,260,0,119,2,41,1,290964,3487,169837,1702
2020-10-30T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,127,7,134,1583,1717,133,155,1253,166,2768,368,3136,40780,25710,,2981,155,1235,18,120,7,162,4,7,0,40095,685,25235,475
2020-10-30T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,777,117,894,25653,26547,2921,3012,25321,2388,24718,29538,54256,2310397,898237,,51244,3012,25247,74,759,18,2371,17,97,20,2288598,21799,890507,7730
