data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-07-26T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,285,11,296,45131,45427,-9029,3333,448702,3446,,,497575,6490539,1287425,Tra i decessi comunicati in data odierna alcuni casi sono avvenuti nei giorni passati.  ,3,,,206626,290949,2414112,4076427,ITF,ITF1,494242,3333,436348,12354,275,10,3438,8,9,2,6476383,14156,1286112,1313
2022-07-26T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,88,3,91,15516,15607,-311,924,151458,964,,,168029,1161509,373079,,1,,,69031,98998,679028,482481,ITF,ITF5,167105,924,150226,1232,90,-2,961,3,3,0,1157686,3823,372482,597
2022-07-26T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,331,15,346,74103,74449,889,3496,408982,2789,,,486220,3465083,2647836,,0,,L'ASP di Catanzaro comunica 770 nuovi soggetti positivi di cui 19 fuori regione		 L'ASP di Cosenza  comunica 1187 nuovi soggetti positivi di cui 53 fuori regione. Si comunica 1 decesso a domicilio avvenuto il 23/07/2022 e di cui se ne è avuta notizia oggi.	 		,192704,293516,1746217,1718866,ITF,ITF6,482724,3496,406379,2603,328,3,2785,4,18,-3,3453170,11913,2638867,8969
2022-07-26T17:00:00,ITA,15,Campania,40.83956555,14.25084984,666,33,699,177420,178119,0,9167,1895505,10822,,,2084446,18070365,5129457,,1,,"a seguito delle verifiche odierne, si evince che 8 decessi registrati oggi, risalgono al periodo compreso tra il 08/07 e l 23/07 2022",932871,1151575,9025587,9044778,ITF,ITF3,2075279,9167,1886353,9152,682,-16,10807,15,36,-3,18027620,42745,5124561,4896
2022-07-26T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1804,48,1852,69033,70885,-1129,3889,1647506,17418,,,1735809,17131442,2827797,,8,,,1002191,733618,9734789,7396653,ITH,ITH5,1731920,3889,1642529,4977,1812,-8,17377,41,46,2,17104673,26769,2826180,1617
2022-07-26T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,321,5,326,23455,23781,1857,2529,417443,5228,,,446452,6861297,1178154,Il totale dei casi positivi è stato ridotto di 1 a seguito di un tampone molecolare negativo dopo test antigenico positivo (caso relativo alla provincia di UD).		,2,,,215417,231035,3522184,3339113,ITH,ITH4,443924,2528,416780,663,304,17,5220,8,4,1,6849455,11842,1177129,1025
2022-07-26T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1121,74,1195,221393,222588,-1811,6892,1697590,11690,,,1931868,23007247,5822515,,1,,,1008142,923726,9075814,13931433,ITI,ITI4,1924976,6892,1688897,8693,1126,-5,11680,10,75,-1,22965945,41302,5821502,1013
2022-07-26T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,465,11,476,22060,22536,-749,2579,499564,5415,,,527515,5939957,1389385,,1,,*di cui 25182  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,250991,276524,2531177,3408780,ITC,ITC3,524936,2579,496243,3321,467,-2,5408,7,13,-2,5926839,13118,1387631,1754
2022-07-26T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1577,55,1632,144835,146467,-5498,13130,3149520,41403,,,3337390,39886915,8590013,,8,,,1466566,1870824,16326992,23559923,ITC,ITC4,3324260,13130,3130962,18558,1526,51,41333,70,48,7,39821731,65184,8582945,7068
2022-07-26T17:00:00,ITA,11,Marche,43.61675973,13.5188753,185,6,191,19854,20045,-202,3104,541266,3999,,,565310,3344614,2342317,,2,,,218905,346405,1999195,1345419,ITI,ITI3,562206,3104,537967,3299,183,2,3992,7,6,0,3335954,8660,2333657,8660
2022-07-26T17:00:00,ITA,14,Molise,41.55774754,14.65916051,19,0,19,5694,5713,-120,335,74431,649,,,80793,690624,646142,,0,,,27122,53671,461386,229238,ITF,ITF2,80458,335,73977,454,17,2,648,1,0,0,689401,1223,644920,1222
2022-07-26T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,100,2,102,7224,7326,711,1001,236008,1507,,,244841,5268760,842802,"1001 nuovi positivi di cui 10 test antigenici confermati da test molecolare, 979 casi diagnosticati con test antigenico e 12 nuovi positivi al test PCR. ",1,,"1001 nuovi positivi di cui 10 test antigenici confermati da test molecolare, 979 casi diagnosticati con test antigenico e 12 nuovi positivi al test PCR. ",85651,159190,904699,4364061,ITH,ITH1,243840,1001,235721,287,107,-7,1504,3,4,-2,5264000,4760,842518,284
2022-07-26T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,86,3,89,7048,7137,-518,755,183260,1580,,,191977,2741662,575022,,0,,,43738,148239,851620,1890042,ITH,ITH2,191222,755,181987,1273,92,-6,1580,0,3,0,2737796,3866,574612,410
2022-07-26T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,640,14,654,54793,55447,-1698,5128,1299832,13526,,,1368805,18520578,4115264,,5,,,508473,860332,5015647,13504931,ITC,ITC1,1363677,5128,1293011,6821,644,-4,13521,5,15,-1,18493113,27465,4112101,3163
2022-07-26T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,488,17,505,68588,69093,-2683,7346,1301114,8782,,,1378989,12026449,2556447,,1,,,496999,881990,4535537,7490912,ITF,ITF4,1371643,7346,1291099,10015,471,17,8768,14,18,-1,11992926,33523,2553233,3214
