data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-06-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,139,6,145,27975,28120,1596,2309,400425,3377,,,431922,6226913,1261194,,1,,,193647,238275,2373488,3853425,ITF,ITF1,429613,2309,399712,713,131,8,3377,0,5,1,6219076,7837,1260332,862
2022-06-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,53,1,54,8172,8226,253,693,137064,934,,,146224,1090477,359234,"Si comunica che il dato relativo ai casi COVID-19 in isolamento domiciliare ed ai guariti, riportato in data odierna nei relativi campi è in corso di revisione sulla piattaforma regionale COVID-19 e non appena consolidato sarà aggiornato.",0,,,67481,78743,672272,418205,ITF,ITF5,145531,693,136626,438,51,2,932,2,1,0,1088529,1948,358768,466
2022-06-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,187,8,195,38757,38952,1376,1990,375014,2674,,,416640,3242595,2477422,"L' Asp di Catanzaro comunica.""OGGI ""OGGI 400 POSITIVI DI CUI 12 FUORI REGIONE"" L'Asp di Cosenza comunica: ""Oggi si registrano 781 nuovi casi. Il numero totale dei casi è incrementato di 779 unità e non di 781 in quanto 2 pazienti sono stati trasferiti all’A.O.U. Mater Domini e quindi risultano in carico all’ASP di Catanzaro"". Nel setting fuori regione si registrano 20 nuovi casi a domicilio""",1,,,187739,228901,1714994,1527601,ITF,ITF6,414650,1990,374403,611,184,3,2671,3,8,0,3236229,6366,2472303,5119
2022-06-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,453,27,480,109483,109963,6426,9946,1699601,10628,,,1820192,17130379,5016871,,2,,"a seguito delle verifiche effettuate, si evince che un decesso registrato oggi, risale al 27/06 2022",918720,901472,8896265,8234114,ITF,ITF3,1810246,9946,1696085,3516,417,36,10624,4,25,2,17100187,30192,5012768,4103
2022-06-30T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,984,28,1012,49198,50210,1315,6384,1504325,17103,,,1571638,16589880,2792579,"Sono stati eliminati 1 casi, positivi a test antigenico ma non confermati da tampone molecolare.",3,,,963994,607644,9514107,7075773,ITH,ITH5,1565255,6383,1499264,5061,955,29,17096,7,30,-2,16569691,20189,2791095,1484
2022-06-30T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,156,7,163,13741,13904,1191,1928,382338,5154,,,401396,6667979,1158101,,4,,,207090,194306,3459321,3208658,ITH,ITH4,399468,1928,381602,736,155,1,5153,1,7,0,6660298,7681,1157190,911
2022-06-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,626,54,680,149724,150404,2247,7756,1552569,11466,,,1714439,22048005,5755042,,3,,,993303,721136,8951746,13096259,ITI,ITI4,1706683,7756,1547065,5504,593,33,11461,5,51,3,22021664,26341,5752779,2263
2022-06-30T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,206,3,209,14820,15029,939,1860,454727,5355,,,475111,5710056,1354584,,0,,*di cui 18322  reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,241133,233978,2499167,3210889,ITC,ITC3,473251,1860,453806,921,208,-2,5355,0,3,0,5701908,8148,1353306,1278
2022-06-30T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,909,24,933,113591,114524,10863,12082,2895978,40829,,,3051331,38651918,8442687,,6,,,1434933,1616398,16162401,22489517,ITC,ITC4,3039249,12082,2894772,1206,854,55,40816,13,21,3,38605297,46621,8436407,6280
2022-06-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,101,5,106,7852,7958,1023,2177,487160,3939,,,499057,3183355,2181058,,2,,,216813,282244,1992150,1191205,ITI,ITI3,496880,2177,486008,1152,79,22,3937,2,4,1,3178475,4880,2176178,4880
2022-06-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,13,1,14,2969,2983,188,345,67257,635,,,70875,655640,612034,,0,,,26288,44587,448748,206892,ITF,ITF2,70530,345,67100,157,11,2,635,0,1,0,654534,1106,610946,1088
