data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-02-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,95,17,112,1664,1776,38,144,8564,351,,,10691,162671,147198,,0,,,10691,0,162378,293,ITF,ITF2,10547,144,8460,104,95,0,349,2,17,0,161549,1122,146158,1040
2021-02-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,218,33,251,6451,6702,-82,226,46071,1031,,,53804,765274,196914,,3,,,42965,10839,492281,272993,ITH,ITH1,53578,226,45768,303,213,5,1026,5,32,1,758123,7151,196482,432
2021-02-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,185,39,224,3709,3933,278,329,28919,1206,,,34058,610402,170637,,2,,,27234,6824,552950,57452,ITH,ITH2,33729,329,28868,51,173,12,1206,0,38,1,607688,2714,170197,440
2021-02-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2015,168,2183,13894,16077,434,902,221688,9369,,,247134,2573650,1254138,,7,,,241794,5340,2073139,500511,ITC,ITC1,246232,902,221224,464,1956,59,9365,4,166,2,2562917,10733,1249383,4755
2021-02-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1228,170,1398,31683,33081,624,1053,110046,3923,,,147050,1557266,861270,,14,,,146516,534,1503622,53644,ITF,ITF4,145997,1053,109633,413,1239,-11,3907,16,161,9,1549574,7692,859293,1977
2021-02-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,215,19,234,12621,12855,20,77,27178,1158,,,41191,761789,531953,,0,,Si segnala il decesso dei paz.:  - 1 donna 62 aa Residente nella Provincia del Sud Sardegna  - 1 donna 89 aa Residente nella Provincia di Nuoro  - 1 uomo 86 aa Residente nella Provincia del Sud Sardegna  - 1 donna 51 aa Residente nella Provincia di Sassari  - 1 donna 88 aa Residente nella Provincia di Sassari ,41175,16,635090,126699,ITG,ITG2,41114,77,27126,52,217,-2,1153,5,19,0,759279,2510,529886,2067
2021-02-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,725,133,858,25124,25982,211,453,122438,4138,,,152558,2442832,1130192,,6,,,152558,0,1747585,695247,ITG,ITG1,152105,453,122217,221,734,-9,4117,21,134,-1,2418042,24790,1125332,4860
2021-02-28T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,909,168,1077,16972,18049,620,1068,133518,4668,,,156235,2728258,1444307,,7,,,155552,683,2463402,264856,ITI,ITI1,155167,1068,133083,435,887,22,4655,13,166,2,2709142,19116,1433158,11149
2021-02-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,436,77,513,7628,8141,-74,212,35492,1050,,,44683,813081,313787,"Si fa presente che 9 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"". ",6,,,44683,0,694306,118775,ITI,ITI2,44471,212,35219,273,421,15,1037,13,78,-1,808622,4459,313463,324
2021-02-28T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,10,2,12,162,174,30,33,7465,415,,,8054,77627,44232,,0,,,8054,0,74303,3324,ITC,ITC2,8021,33,7462,3,9,1,415,0,2,0,77262,365,44049,183
2021-02-28T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,781,112,893,23626,24519,487,911,299281,9847,,,333647,5032579,1399695,,12,,,329449,4198,4046140,986439,ITH,ITH3,332736,911,298867,414,776,5,9837,10,107,5,5012057,20522,1396700,2995
