data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-17T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,38,481,11071,11552,266,285,26438,1325,,,39315,566681,286824,,2,,,39030,285,26427,11,443,0,1317,8,41,-3,562518,4163,285216,1608
2021-01-17T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,85,4,89,6829,6918,37,49,5290,293,,,12501,200849,125030,E' IN CORSO VERIFICA E VALIDAZIONE DEL NUMERO TOTALE DEI GUARITI DELLA REGIONE BASILICATA.,1,,,12452,49,5280,10,87,-2,291,2,3,1,199193,1656,124764,266
2021-01-17T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,290,25,315,9918,10233,243,351,18305,535,,,29073,481467,458733,,1,,,28722,351,18200,105,291,-1,532,3,27,-2,478918,2549,456760,1973
2021-01-17T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1460,94,1554,71557,73111,-955,891,130668,3370,,,207149,2237801,1493903,,3,,,206128,1021,128727,1941,1432,28,3335,35,97,-3,2223213,14588,1482060,11843
2021-01-17T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2529,234,2763,52068,54831,-449,1437,138411,8746,,,201988,2810351,1299105,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19.,13,,,200552,1436,136567,1844,2508,21,8705,41,231,3,2795628,14723,1294547,4558
2021-01-17T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,677,63,740,11998,12738,-245,385,45936,2092,,,60766,1036684,370840,,3,,,60381,385,45328,608,682,-5,2070,22,66,-3,1031793,4891,368762,2078
2021-01-17T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2766,296,3062,74448,77510,134,1243,107734,4399,,,189643,2962528,2165251,,16,,,188400,1243,106646,1088,2792,-26,4378,21,286,10,2939085,23443,2155766,9485
2021-01-17T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,657,62,719,4247,4966,112,228,57681,3116,,,65763,774653,344159,,4,,in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,65535,228,57577,104,653,4,3104,12,63,-1,770531,4122,342608,1551
2021-01-17T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3610,452,4062,52080,56142,-1856,1603,431787,26237,,,514166,5232178,2729492,,22,,,512563,1603,428393,3394,3664,-54,26172,65,454,-2,5207127,25051,2722288,7204
2021-01-17T17:00:00,ITA,11,Marche,43.61675973,13.5188753,590,83,673,9869,10542,-552,440,37786,1783,,,50111,618418,370474,,4,,"I casi di ieri 80 positivi percorso antigenico erano già presenti nel numeratore, in quanto tutti i casi vengono confermati con il tampone molecolare",49671,440,36805,981,591,-1,1772,11,85,-2,611861,6557,366327,4147
2021-01-17T17:00:00,ITA,14,Molise,41.55774754,14.65916051,59,9,68,1076,1144,-24,70,6178,231,,,7553,127202,115685,,1,,,7483,70,6085,93,56,3,230,1,8,1,126476,726,115076,609
2021-01-17T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,202,26,228,11871,12099,14,308,20611,809,,,33519,404920,171063,,3,,,33211,308,20319,292,202,0,807,2,26,0,400728,4192,170250,813
2021-01-17T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,285,47,332,2098,2430,44,135,21581,1062,,,25073,486687,157231,,4,,,24938,135,21494,87,287,-2,1058,4,46,1,484054,2633,156935,296
2021-01-17T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2460,164,2624,12376,15000,-114,495,189360,8400,,,212760,1818843,1034494,,8,,,212265,495,188770,590,2464,-4,8381,19,162,2,1810200,8643,1032298,2196
2021-01-17T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1403,142,1545,54575,56120,117,908,50458,2850,,,109428,1181733,711017,,5,,,108520,908,49692,766,1381,22,2825,25,148,-6,1174161,7572,709646,1371
