data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_attualmente_positivi,nuovi_attualmente_positivi,dimessi_guariti,deceduti,totale_casi,tamponi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva
2020-02-28 18:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,1,0,1,0,1,0,0,0,1,33,1,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,17,Basilicata,40.63947052,15.80514834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,18,Calabria,38.90597598,16.59440194,0,0,0,1,1,1,0,0,1,21,0,1,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,15,Campania,40.83956555,14.25084984,2,0,2,2,4,1,0,0,4,213,3,1,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,8,Emilia Romagna,44.49436681,11.3417208,56,6,62,81,143,47,0,2,145,1277,97,48,0,0,1,1,6,0
2020-02-28 18:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,0,0,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,12,Lazio,41.89277044,12.48366722,0,0,0,0,0,0,3,0,3,611,3,0,3,0,0,0,0,0
2020-02-28 18:00:00,ITA,7,Liguria,44.41149315,8.9326992,9,0,9,10,19,0,0,0,19,112,19,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,3,Lombardia,45.46679409,9.190347404,235,47,282,192,474,125,40,17,531,4835,403,128,40,0,14,3,41,6
2020-02-28 18:00:00,ITA,11,Marche,43.61675973,13.5188753,3,2,5,1,6,3,0,0,6,47,3,3,0,0,0,0,1,1
2020-02-28 18:00:00,ITA,14,Molise,41.55774754,14.65916051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,4,P.A. Bolzano,46.49933453,11.35662422,1,0,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,4,P.A. Trento,46.06893511,11.12123097,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,1,Piemonte,45.0732745,7.680687483,7,0,7,4,11,9,0,0,11,227,2,9,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,16,Puglia,41.12559576,16.86736689,1,0,1,2,3,2,0,0,3,242,1,2,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,20,Sardegna,39.21531192,9.110616306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1,0,1,1,2,0,2,0,4,5,4,0,2,0,0,0,0,0
2020-02-28 18:00:00,ITA,9,Toscana,43.76923077,11.25588885,5,0,5,2,7,5,1,0,8,437,2,6,0,1,0,0,0,0
2020-02-28 18:00:00,ITA,10,Umbria,43.10675841,12.38824698,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
2020-02-28 18:00:00,ITA,5,Veneto,45.43490485,12.33845213,24,9,33,116,149,40,0,2,151,7414,111,40,0,0,2,0,8,1
