data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-25T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,432,44,476,8669,9145,135,179,58998,2376,,,70519,1393333,613889,Del totale dei decessi comunicati in data odierna  3 casi sono avvenuti nei periodi precedenti,1,,,70519,0,994121,399212,ITF,ITF1,70340,179,58961,37,448,-16,2369,7,43,1,1386637,6696,611957,1932
2021-04-25T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,163,13,176,5944,6120,42,163,16655,513,,,23288,329463,184636,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 19 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",1,,,23288,0,315460,14003,ITF,ITF5,23125,163,16534,121,163,0,513,0,12,1,327907,1556,183836,800
2021-04-25T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,471,46,517,14389,14906,369,484,42216,984,,,58106,753250,700998,,3,,,58093,13,726243,27007,ITF,ITF6,57622,484,42106,110,467,4,979,5,46,0,750155,3095,698455,2543
2021-04-25T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1511,137,1648,90683,92331,469,1854,284587,6210,,,383128,4190837,2765755,,14,,,371540,11588,3819297,371540,ITF,ITF3,381274,1854,283223,1364,1499,12,6189,21,140,-3,4171575,19262,2751536,14219
2021-04-25T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1842,265,2107,48374,50481,-1922,1001,301517,12784,,,364782,5450270,1758518,"Sono stati eliminati 1 casi, positivi a test antigenico ma non confermati da tampone molecolare",12,,,364502,280,4328569,1121701,ITH,ITH5,363782,1000,298618,2899,1873,-31,12761,23,265,0,5433738,16532,1755287,3231
2021-04-25T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,282,37,319,7982,8301,-150,184,92472,3664,,,104437,1811417,633775,,2,,,90249,14188,1566431,244986,ITH,ITH4,104253,184,92149,323,291,-9,3653,11,37,0,1804782,6635,631716,2059
2021-04-25T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2415,330,2745,44092,46837,7,1185,264151,7510,,,318498,5953261,3842895,,14,,,311421,7077,4221486,1731775,ITI,ITI4,317313,1185,262992,1159,2430,-15,7491,19,331,-1,5922686,30575,3827060,15835
2021-04-25T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,524,72,596,5529,6125,-51,225,87893,4136,,,98154,1406255,575721,,1,,,98154,0,1162585,243670,ITC,ITC3,97929,225,87624,269,529,-5,4129,7,72,0,1401450,4805,574103,1618
2021-04-25T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3886,610,4496,53126,57622,529,1967,705138,32657,,,795417,9260614,3761429,,11,,,750483,44934,8014116,1246498,ITC,ITC4,793450,1967,703739,1399,4050,-164,32618,39,611,-1,9221632,38982,3746851,14578
2021-04-25T17:00:00,ITA,11,Marche,43.61675973,13.5188753,477,68,545,6035,6580,-23,299,86931,2909,,,96420,1110622,665676,,7,,,96420,0,995063,115559,ITI,ITI3,96121,299,86614,317,480,-3,2904,5,70,-2,1106348,4274,663353,2323
2021-04-25T17:00:00,ITA,14,Molise,41.55774754,14.65916051,40,14,54,596,650,6,29,11986,467,,,13103,211261,179566,,1,,,13103,0,198798,12463,ITF,ITF2,13074,29,11963,23,41,-1,467,0,13,1,210493,768,178821,745
2021-04-25T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,58,7,65,734,799,60,67,68915,1159,,,70873,1329945,389246,"67 nuovi POS PCR, di cui 25 con precedente AG POS",1,,,57734,13139,551405,778540,ITH,ITH1,70806,67,68908,7,60,-2,1159,0,7,0,1325658,4287,388494,752
2021-04-25T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,85,27,112,1091,1203,-19,91,41097,1334,,,43634,755577,190399,,2,,,31773,11861,632175,123402,ITH,ITH2,43543,91,40987,110,78,7,1334,0,25,2,753727,1850,190101,298
2021-04-25T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,2403,260,2663,14810,17473,-178,978,312241,11137,,,340851,3852873,1662472,,3,,,323934,16917,2632828,1220045,ITC,ITC1,339873,978,311098,1143,2443,-40,11124,13,267,-7,3838985,13888,1657618,4854
2021-04-25T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1738,235,1973,47298,49271,209,1203,174226,5684,,,229181,2165669,1101460,,6,,,228182,999,2020532,145137,ITF,ITF4,227978,1203,173251,975,1749,-11,5665,19,239,-4,2156052,9617,1099072,2388
2021-04-25T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,366,48,414,17469,17883,120,290,34220,1352,,,53455,1169560,680913,,3,,Si segnala il decesso dei paz.:  - 1 uomo 81 aa Residente nella Città Metropolitana di Cagliari  - 1 uomo 70 aa Residente nella Provincia di Oristano  - 1 uomo 78 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 75 aa Residente nella Provincia di Oristano  - 1 deceduto Residente nella Provincia di Sassari ,53438,17,813175,356385,ITG,ITG2,53165,290,34055,165,378,-12,1347,5,51,-3,1164436,5124,676623,4290
2021-04-25T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1244,171,1415,24095,25510,299,1061,172774,5292,,,203576,3759786,1462397,,8,,,203576,0,2236072,1523714,ITG,ITG1,202515,1061,172018,756,1234,10,5286,6,179,-8,3737986,21800,1455983,6414
2021-04-25T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1453,252,1705,21141,22846,-201,955,193928,6040,,,222814,4006191,1970020,,10,,,220027,2787,3260676,745515,ITI,ITI1,221859,955,192794,1134,1474,-21,6018,22,255,-3,3984221,21970,1962041,7979
2021-04-25T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,179,29,208,2817,3025,-41,105,49546,1344,,,53915,1132966,354437,"Si fa presente che 8 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",1,,,53915,0,847417,285549,ITI,ITI2,53810,105,49405,141,188,-9,1339,5,34,-5,1126978,5988,353844,593
2021-04-25T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,43,12,55,737,792,11,50,9450,451,,,10693,111065,56869,,1,,,10219,474,88768,22297,ITC,ITC2,10643,50,9412,38,41,2,450,1,11,1,110495,570,56691,178
2021-04-25T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,1050,185,1235,22077,23312,93,788,373283,11235,,,407830,6971802,1653825,,12,,,397086,10744,4931796,2040006,ITH,ITH3,407042,788,372597,686,1055,-5,11226,9,186,-1,6950594,21208,1650865,2960
