data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,585,69,654,10074,10728,429,438,53697,2169,,,66594,1270263,583212,,1,,,66594,0,910032,360231,ITF,ITF1,66156,438,53691,6,573,12,2166,3,71,-2,1264278,5985,581586,1626
2021-04-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,173,12,185,4837,5022,36,119,14544,452,,,20018,299131,170604,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 14 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,20018,0,286672,12459,ITF,ITF5,19899,119,14463,81,175,-2,450,2,12,0,297874,1257,170100,504
2021-04-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,429,37,466,11017,11483,427,511,36574,847,,,48904,682022,640714,,5,,,48891,13,661552,20470,ITF,ITF6,48393,511,36500,74,420,9,837,10,38,-1,679005,3017,638174,2540
2021-04-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1509,153,1662,91302,92964,882,1908,247346,5516,,,345826,3696627,2495049,,17,,,334238,11588,3461932,234695,ITF,ITF3,343918,1908,246327,1019,1567,-58,5509,7,152,1,3678377,18250,2481597,13452
2021-04-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3117,360,3477,68711,72188,-292,1700,258614,12113,,,342915,4963261,1694312,"Sono stati eliminati 3 casi, positivi a test antigenico ma non confermati da tampone molecolare.",13,,,342683,232,4053148,910113,ITH,ITH5,341218,1697,256660,1954,3181,-64,12078,35,366,-6,4943483,19778,1690474,3838
2021-04-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,582,82,664,13096,13760,-272,342,82381,3376,,,99517,1660335,592298,,9,,,86573,12944,1463376,196959,ITH,ITH4,99175,342,81785,596,596,-14,3358,18,78,4,1654219,6116,590115,2183
2021-04-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3071,391,3462,49185,52647,695,1523,232937,6773,,,292357,5306915,3499855,,34,,,286468,5889,3916094,1390821,ITI,ITI4,290834,1523,232135,802,3077,-6,6747,26,392,-1,5269077,37838,3480326,19529
2021-04-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,680,76,756,6801,7557,-55,412,79917,3904,,,91378,1263817,527679,,2,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,91378,0,1072705,191112,ITC,ITC3,90966,412,79456,461,652,28,3898,6,78,-2,1257817,6000,525496,2183
2021-04-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6622,864,7486,86478,93964,-161,3003,625949,31130,,,751043,8385613,3555096,,22,,,715088,35955,7438506,947107,ITC,ITC4,748040,3003,622859,3090,6660,-38,31056,74,862,2,8344076,41537,3546660,8436
2021-04-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,744,142,886,7845,8731,-101,323,78773,2682,,,90186,1026304,620653,,14,,,90186,0,924683,101621,ITI,ITI3,89863,323,78365,408,785,-41,2666,16,140,2,1022624,3680,618804,1849
2021-04-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,49,15,64,728,792,-26,40,11195,447,,,12434,186874,168594,,1,,,12434,0,186581,293,ITF,ITF2,12394,40,11132,63,55,-6,444,3,14,1,186272,602,168043,551
2021-04-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,76,16,92,508,600,-41,81,67681,1138,,,69419,1161803,365945,Il dato Casi confermati da test antigenico in data odierna è stato ottenuto sottraendo i pazienti positivi al test antigenico ma negativi al test molecolare eseguito entro 3 giorni per un totale pari a: 5 ,0,,,56542,12877,533411,628392,ITH,ITH1,69343,76,67567,114,69,7,1135,3,16,0,1157597,4206,365149,796
2021-04-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,183,51,234,2489,2723,83,169,37761,1297,,,41781,711753,185348,,1,,,30834,10947,607003,104750,ITH,ITH2,41612,169,37677,84,179,4,1295,2,51,0,709794,1959,184990,358
2021-04-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3837,370,4207,29748,33955,-81,1425,272953,10450,,,317358,3425010,1544230,,17,,,302397,14961,2434278,990732,ITC,ITC1,315933,1425,271475,1478,3819,18,10422,28,369,1,3411465,13545,1538563,5667
2021-04-04T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1896,252,2148,49023,51171,1005,1628,145113,4911,,,201195,1923001,1029714,,8,,,200264,931,1820664,102337,ITF,ITF4,199567,1628,144505,608,1897,-1,4896,15,256,-4,1912783,10218,1027316,2398
2021-04-04T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,257,41,298,15258,15556,267,323,30180,1242,,,46978,1028036,611926,,5,,Si segnala il decesso dei paz.: - 1 donna 85 aa Residente nella Provincia di Oristano.,46961,17,730805,297231,ITG,ITG2,46655,323,30125,55,255,2,1241,1,38,3,1023789,4247,608371,3555
2021-04-04T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,974,153,1127,21725,22852,927,1015,151107,4697,,,178656,3231527,1289522,Fonte piattaforma regionale Qualità Sicilia relativa al dato estratto relativo ai tamponi con test antigenico,13,,,178656,0,2043934,1187593,ITG,ITG1,177641,1015,151040,67,902,72,4676,21,152,1,3213434,18093,1287921,1601
2021-04-04T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1614,274,1888,27340,29228,519,1626,167062,5454,,,201744,3541771,1811673,,13,,,199579,2165,2982006,559765,ITI,ITI1,200118,1626,165981,1081,1603,11,5428,26,278,-4,3517381,24390,1802952,8721
2021-04-04T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,302,50,352,4189,4541,-86,152,45722,1266,,,51529,1005133,340837,"Si fa presente che 6 dei ricoveri NON UTI, non rientrano nei codici disciplina COVID e pertanto vengono collocati in ""Altra Struttura"".",1,,,51529,0,797201,207932,ITI,ITI2,51377,152,45489,233,317,-15,1261,5,53,-3,999930,5203,340239,598
