data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-19T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,565,43,608,12332,12940,-235,156,19195,1120,,,33255,484055,260727,sono stati sottratti due casi dei giorni precedenti in quanto duplicati,2,,,33101,154,18815,380,559,6,1111,9,42,1,480066,3989,259774,953
2020-12-19T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,96,10,106,5870,5976,-61,66,3760,220,,,9956,173289,113196,,0,,,9890,66,3635,125,99,-3,218,2,10,0,172516,773,112879,317
2020-12-19T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,290,21,311,8196,8507,4,207,11999,421,,,20927,412472,397452,,3,,,20720,207,11803,196,294,-4,414,7,21,0,409863,2609,395320,2132
2020-12-19T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1598,122,1720,82470,84190,-507,949,92927,2560,,,179677,1893908,1278396,,0,,,178728,949,91503,1424,1621,-23,2528,32,120,2,1878169,15739,1267024,11372
2020-12-19T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2819,206,3025,57924,60949,-1377,1641,85872,7023,,,153844,2412286,1176780,In seguito a verifica sui dati comunicati nei giorni passati è stato eliminato 1 caso in quanto giudicato non caso COVID-19,14,,,152204,1640,82928,2944,2764,55,6950,73,207,-1,2398435,13851,1171966,4814
2020-12-19T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,594,55,649,12831,13480,-271,974,29645,1408,,,44533,864718,323999,,2,,,43559,974,28409,1236,601,-7,1399,9,59,-4,854622,10096,319134,4865
2020-12-19T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2773,306,3079,73510,76589,-570,1410,67945,3271,,,147805,2552084,1980503,,14,,,146395,1410,66006,1939,2780,-7,3230,41,310,-4,2537032,15052,1972934,7569
2020-12-19T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,702,71,773,6324,7097,-369,271,47429,2766,,,57292,672431,311953,,3,I 129339 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,57021,271,46801,628,716,-14,2754,12,70,1,668390,4041,310786,1167
2020-12-19T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,4495,592,5087,62566,67653,-557,1944,365440,24330,,,457423,4607391,2522230,,14,,,455479,1944,363044,2396,4656,-161,24225,105,602,-10,4580347,27044,2512713,9517
2020-12-19T17:00:00,ITA,11,Marche,43.61675973,13.5188753,416,65,481,9589,10070,-472,369,25358,1469,,,36897,482731,283895,,6,,,36528,369,24527,831,427,-11,1459,10,64,1,477649,5082,280435,3460
