data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,463,39,502,10829,11331,237,365,24066,1254,,,36651,529798,274632,Dal totale dei positivi è stato eliminato un caso in quanto duplicato.,4,,,36287,364,23941,125,471,-8,1252,2,39,0,525626,4172,273182,1450
2021-01-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,92,4,96,6249,6345,175,210,4796,268,,,11409,189314,120208,"N. 7 decessi del mese di dicembre 2020 sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",1,,IN CORSO DI VERIFICA E VALIDAZIONE NUMERO TOTALE GUARITI REGIONE BASILICATA.,11199,210,4761,35,93,-1,268,0,4,0,187668,1646,119357,851
2021-01-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,244,20,264,8427,8691,193,398,16196,499,,,25386,452241,432831,,2,,,24988,398,15992,204,242,2,498,1,19,1,449285,2956,429907,2924
2021-01-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1362,99,1461,74882,76343,-17,1366,115882,2994,,,195219,2096822,1404484,,9,,,193853,1366,114518,1364,1372,-10,2975,19,97,2,2079610,17212,1389809,14675
2021-01-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2665,236,2901,55168,58069,892,1576,116526,8066,,,182661,2644635,1252185,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 4 casi in quanto giudicati non casi COVID-19.,16,,,181089,1572,115907,619,2696,-31,8005,61,232,4,2628108,16527,1246273,5912
2021-01-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,649,62,711,11119,11830,36,606,39241,1805,,,52876,960944,348178,,7,,,52270,606,38704,537,657,-8,1772,33,59,3,954564,6380,346775,1403
2021-01-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2843,306,3149,74617,77766,458,2007,91242,3972,,,172980,2780969,2079718,,15,,,170973,2007,89730,1512,2869,-26,3935,37,308,-2,2765552,15417,2073377,6341
2021-01-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,703,65,768,4656,5424,-148,365,53907,2947,,,62278,729125,328647,,0,I 170421 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,61913,365,53412,495,708,-5,2929,18,73,-8,724539,4586,327367,1280
2021-01-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3424,471,3895,48796,52691,374,2952,412034,25498,,,490223,4959414,2642871,,18,,,487271,2952,409548,2486,3344,80,25406,92,475,-4,4930952,28462,2634038,8833
2021-01-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,512,67,579,12719,13298,592,743,29585,1647,,,44530,556983,331242,,7,,,43787,743,29447,138,495,17,1634,13,65,2,550075,6908,326877,4365
2021-01-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,57,9,66,1405,1471,-81,27,5123,202,,,6796,118577,108364,,1,,,6769,27,5015,108,57,0,202,0,8,1,118084,493,107955,409
