data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,697,76,773,17415,18188,-4,396,9326,906,14700,13720,28420,415586,238795,,28024,396,8939,387,714,-17,893,13,76,0,411685,3901,237280,1515
2020-12-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,157,21,178,6102,6280,88,156,1865,153,2510,5788,8298,153181,152306,,8142,156,1797,68,150,7,153,0,22,-1,151705,1476,150830,1476
2020-12-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,417,40,457,10512,10969,-1,318,5762,301,1601,15431,17032,366545,356721,,16714,318,5449,313,400,17,295,6,42,-2,364247,2298,354571,2150
2020-12-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2099,179,2278,100601,102879,-1648,1113,51832,1721,153338,3094,156432,1595400,1087947,,155319,1113,49119,2713,2141,-42,1673,48,182,-3,1586159,9241,1083728,4219
2020-12-01T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2729,247,2976,68866,71842,108,1471,46894,5805,76231,48310,124541,2137305,1085200,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 3 casi  in quanto giudicati non casi COVID-19,123073,1468,45586,1308,2755,-26,5753,52,249,-2,2120489,16816,1079854,5346
2020-12-01T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,637,62,699,13769,14468,-47,736,16055,863,26880,4506,31386,727045,284047,,30650,736,15297,758,633,4,838,25,55,7,720175,6870,281701,2346
2020-12-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3241,352,3593,87345,90938,737,1669,28080,2431,34254,87195,121449,2241091,1823889,,119780,1669,27212,868,3384,-143,2367,64,350,2,2214307,26784,1799351,24538
2020-12-01T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1003,105,1108,11042,12150,-66,339,37469,2404,34832,17191,52023,604686,292065,,51684,339,37081,388,997,6,2387,17,113,-8,600386,4300,290739,1326
2020-12-01T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7342,876,8218,112815,121033,-4375,4048,268702,22104,302708,109131,411839,4107489,2361598,,407791,4048,260528,8174,7433,-91,21855,249,906,-30,4072678,34811,2349286,12312
2020-12-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,586,86,672,17532,18204,288,337,10663,1276,23542,6601,30143,413946,241029,,29806,337,10626,37,585,1,1264,12,87,-1,411597,2349,239816,1213
2020-12-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,64,13,77,2634,2711,-9,60,1942,120,4723,50,4773,92658,85853,,4713,60,1875,67,62,2,118,2,14,-1,91865,793,85198,655
2020-12-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,414,34,448,10851,11299,-23,94,12038,534,23871,0,23871,312584,149245,TOTALE POSITIVI TEST ANTIGENICO : 189,23777,94,11924,114,428,-14,531,3,37,-3,311399,1185,149001,244
2020-12-01T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,406,44,450,2000,2450,2,156,12777,662,7922,7967,15889,377839,136084,,15733,156,12631,146,415,-9,654,8,44,0,375814,2025,135274,810
2020-12-01T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4652,377,5029,67240,72269,-2674,1617,90561,6303,70445,98688,169133,1575753,966274,,167516,1617,86334,4227,4737,-85,6239,64,388,-11,1558737,17016,961035,5239
2020-12-01T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1693,218,1911,37855,39766,994,1659,14696,1517,16404,39575,55979,794335,545066,per 1762 casi non e' disponibile la provenienza,54320,1659,14065,631,1692,1,1483,34,209,9,784515,9820,541174,3892
2020-12-01T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,583,68,651,12975,13626,98,420,7820,449,9437,12458,21895,376134,315735,,21475,420,7503,317,580,3,444,5,70,-2,372806,3328,313019,2716
2020-12-01T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1517,220,1737,38993,40730,106,1399,22766,1589,39286,25799,65085,970696,661271,,63686,1399,21507,1259,1547,-30,1555,34,226,-6,959923,10773,654885,6386
2020-12-01T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1563,267,1830,38371,40201,-1825,658,61225,2673,79367,24732,104099,1578009,961774,effettuati  88185 tamponi rapidi antigenici di cui 3387 odierni,103441,658,58774,2451,1584,-21,2641,32,278,-11,1568208,9801,958389,3385
2020-12-01T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,361,64,425,7255,7680,-555,144,15857,415,6657,17295,23952,420906,226025,,23808,144,15166,691,366,-5,407,8,65,-1,416530,4376,224790,1235
2020-12-01T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,123,13,136,1129,1265,-52,25,4953,317,5820,715,6535,60913,34026,,6510,25,4878,75,124,-1,315,2,11,2,60435,478,33903,123
2020-12-01T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2527,301,2828,78169,80997,332,2535,63312,3818,37256,110871,148127,2805098,1066796,Tamponi antigenici 993116 numero di soggetti che hanno effettuato almeno un tampone molecolare o un tampone rapido  1396514 ,145592,2535,61216,2096,2460,67,3711,107,320,-19,2791439,13659,1062810,3986
