data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-06T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,603,70,673,9898,10571,-145,47,53902,2187,,,66660,1272084,583700,,4,,,66660,0,911430,360654,ITF,ITF1,66613,47,53724,178,596,7,2173,14,70,0,1270606,1478,583307,393
2021-04-06T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,174,13,187,4728,4915,-1,21,14678,462,,,20055,299864,170974,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 15 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",2,,,20055,0,287396,12468,ITF,ITF5,20034,21,14664,14,171,3,454,8,12,1,299505,359,170777,197
2021-04-06T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,439,37,476,11020,11496,-61,203,36944,864,,,49304,684728,643229,,1,,,49291,13,664077,20651,ITF,ITF6,49101,203,36690,254,429,10,854,10,39,-2,683364,1364,641915,1314
2021-04-06T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1603,160,1763,90139,91902,-596,846,250112,5587,,,347601,3714529,2503245,,16,,,336013,11588,3475124,239405,ITF,ITF3,346755,846,248732,1380,1599,4,5525,62,159,1,3707152,7377,2498954,4291
2021-04-06T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3206,367,3573,67317,70890,-1316,791,262117,12189,,,345196,4982493,1697399,"Sono stati eliminati 3 casi, positivi a test antigenico ma non confermati da tampone molecolare.",15,,,344958,238,4066564,915929,ITH,ITH5,344408,788,260051,2066,3149,57,12151,38,366,1,4969490,13003,1696096,1303
2021-04-06T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,604,81,685,12637,13322,-88,63,83006,3402,,,99730,1665109,593752,,10,,,86749,12981,1467082,198027,ITH,ITH4,99667,63,82871,135,592,12,3386,16,86,-5,1663316,1793,593264,488
2021-04-06T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3240,396,3636,49942,53578,350,1120,234470,6848,,,294896,5330821,3511129,,19,,,288939,5957,3933251,1397570,ITI,ITI4,293776,1120,233743,727,3095,145,6805,43,396,0,5318382,12439,3505692,5437
2021-04-06T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,691,80,771,7217,7988,258,174,80056,3910,,,91954,1270878,530235,,5,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,91954,0,1077681,193197,ITC,ITC3,91780,174,80145,-89,683,8,3905,5,78,2,1267718,3160,529221,1014
2021-04-06T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6643,845,7488,76211,83699,-10732,841,638279,31264,,,753242,8413420,3562362,,39,,,716967,36275,7461447,951973,ITC,ITC4,752401,841,626759,11520,6626,17,31211,53,858,-13,8402953,10467,3560052,2310
2021-04-06T17:00:00,ITA,11,Marche,43.61675973,13.5188753,783,141,924,7507,8431,-271,66,79302,2701,,,90434,1029610,622700,,11,,,90434,0,926881,102729,ITI,ITI3,90368,66,78975,327,764,19,2691,10,142,-1,1028766,844,622383,317
2021-04-06T17:00:00,ITA,14,Molise,41.55774754,14.65916051,53,16,69,634,703,-55,0,11302,447,,,12452,187296,168991,,1,,,12452,0,187003,293,ITF,ITF2,12452,0,11247,55,51,2,447,0,15,1,187196,100,168892,99
2021-04-06T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,85,17,102,426,528,-56,35,67827,1146,,,69501,1165531,366764,Il dato Casi confermati da test antigenico in data odierna è stato ottenuto sottraendo i pazienti positivi al test antigenico ma negativi al test molecolare eseguito entro 3 giorni per un totale pari a:1 ,1,,,56590,12911,534099,631432,ITH,ITH1,69467,34,67742,85,83,2,1141,5,17,0,1162996,2535,366272,492
2021-04-06T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,175,53,228,2183,2411,-188,26,38135,1301,,,41847,713437,185710,,3,,,30873,10974,608355,105082,ITH,ITH2,41821,26,37925,210,183,-8,1297,4,53,0,712419,1018,185514,196
2021-04-06T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,3882,370,4252,28536,32788,-965,852,275745,10481,,,319014,3445699,1549624,,15,,,303905,15109,2444681,1001018,ITC,ITC1,318162,852,273946,1799,3851,31,10463,18,365,5,3433168,12531,1546447,3177
2021-04-06T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1988,252,2240,48214,50454,-766,475,146892,5001,,,202347,1932738,1033397,,31,,,201324,1023,1827565,105173,ITF,ITF4,201872,475,145721,1171,1910,78,4931,70,248,4,1926979,5759,1031836,1561
2021-04-06T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,297,47,344,15493,15837,69,128,30285,1245,,,47367,1036300,615275,,3,,Si segnala il decesso dei paz.: - 1 uomo 83aa Residente nella Provincia del Sud Sardegna,47350,17,734785,301515,ITG,ITG2,47239,128,30227,58,278,19,1244,1,45,2,1030218,6082,613758,1517
2021-04-06T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1082,160,1242,23210,24452,747,783,151166,4730,,,180348,3250857,1292597,,6,,,180348,0,2053972,1196885,ITG,ITG1,179565,783,151143,23,1025,57,4717,13,158,2,3239088,11769,1291172,1425
2021-04-06T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1712,279,1991,27088,29079,-145,685,168821,5510,,,203410,3561041,1819321,,15,,,201186,2224,2997923,563118,ITI,ITI1,202725,685,168023,798,1666,46,5478,32,282,-3,3552288,8753,1816143,3178
