data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,703,74,777,17207,17984,-204,381,9890,927,14657,14144,28801,419970,240318,,28420,381,9326,564,697,6,906,21,76,-2,415586,4384,238795,1523
2020-12-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,158,21,179,6178,6357,77,157,1945,153,2560,5895,8455,154957,154082,,8298,157,1865,80,157,1,153,0,21,0,153181,1776,152306,1776
2020-12-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,411,36,447,10443,10890,-79,230,6062,310,1614,15648,17262,369710,359679,,17032,230,5762,300,417,-6,301,9,40,-4,366545,3165,356721,2958
2020-12-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2064,173,2237,100258,102495,-384,1842,54015,1764,155170,3104,158274,1615159,1100911,,156432,1842,51832,2183,2099,-35,1721,43,179,-6,1595400,19759,1087947,12964
2020-12-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2692,247,2939,68366,71305,-537,1569,48931,5874,76963,49147,126110,2156981,1091519,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 2 casi in quanto giudicati non casi COVID-19,124541,1569,46894,2037,2729,-37,5805,69,247,0,2137305,19676,1085200,6319
2020-12-02T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,652,58,710,13983,14693,225,812,16616,889,27620,4578,32198,734865,286147,,31386,812,16055,561,637,15,863,26,62,-4,727045,7820,284047,2100
2020-12-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3282,350,3632,88272,91904,966,1791,28860,2476,34706,88534,123240,2265780,1843535,,121449,1791,28080,780,3241,41,2431,45,352,-2,2241091,24689,1823889,19646
2020-12-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,963,102,1065,10934,11999,-151,349,37950,2423,35020,17352,52372,609306,293385,,52023,349,37469,481,1003,-40,2404,19,105,-3,604686,4620,292065,1320
2020-12-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,7222,855,8077,110719,118796,-2237,3425,274189,22279,305002,110262,415264,4143566,2372367,,411839,3425,268702,5487,7342,-120,22104,175,876,-21,4107489,36077,2361598,10769
2020-12-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,565,85,650,17919,18569,365,421,10706,1289,30564,0,30564,417126,242628,,30143,421,10663,43,586,-21,1276,13,86,-1,413946,3180,241029,1599
