data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-10-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,210,15,225,2620,2845,176,184,3194,495,5319,1215,6534,250052,156991,Dai casi totali sono stati sottratti 3 positivi. Due di questi in quanto conteggiati 2 volte nei giorni scorsi e 1 caso in quanto già in carico ad altra regione.,6353,181,3190,4,197,13,494,1,13,2,246937,3115,155193,1798
2020-10-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,51,1,52,661,713,15,17,561,39,453,860,1313,90136,89296,,1296,17,559,2,51,0,39,0,1,0,89021,1115,88191,1105
2020-10-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,73,6,79,1173,1252,82,94,1607,104,1159,1804,2963,242700,240594,,2869,94,1595,12,66,7,104,0,5,1,240223,2477,238117,2477
2020-10-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,946,91,1037,18421,19458,1144,1312,8732,534,26534,2190,28724,789087,538297,,27412,1312,8576,156,884,62,522,12,85,6,778882,10205,529648,8649
2020-10-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,531,78,609,9559,10168,498,507,27226,4523,34633,7284,41917,1399873,769327,,41410,507,27222,4,481,50,4518,5,70,8,1383324,16549,763923,5404
2020-10-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,65,14,79,1853,1932,-236,131,4338,366,6115,521,6636,482298,211397,,6505,131,3973,365,62,3,364,2,13,1,478383,3915,210178,1219
2020-10-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1196,123,1319,15014,16333,1142,1224,9780,1038,11206,15945,27151,1185024,969373,,25927,1224,9703,77,1130,66,1033,5,111,12,1163907,21117,954419,14954
2020-10-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,505,32,537,3947,4484,573,907,13214,1647,13628,5717,19345,384376,202738,,18438,907,12886,328,436,69,1641,6,34,-2,378314,6062,199539,3199
2020-10-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1268,123,1391,24913,26304,1670,2023,87072,17103,110712,19767,130479,2538587,1588800,,128456,2023,86738,334,1136,132,17084,19,113,10,2516861,21726,1575120,13680
2020-10-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,99,19,118,2064,2182,64,89,6467,996,9645,0,9645,286546,167857,,9556,89,6443,24,97,2,995,1,16,3,284664,1882,166944,913
