data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-01-02T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,443,37,480,10771,11251,-122,23,23266,1229,,,35746,520091,271089,,1,,,35723,23,23132,134,435,8,1218,11,38,-1,519874,217,270995,94
2021-01-02T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,93,3,96,6046,6142,1,39,4618,261,,,11021,185449,118458,"N. 7 decessi sono da attribuire a casi positivi per SARS CoV-2 non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,10982,39,4585,33,83,10,256,5,5,-2,185256,193,118358,100
2021-01-02T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,234,19,253,8563,8816,-47,175,15142,482,,,24440,443632,424698,,3,,,24265,175,14923,219,233,1,479,3,18,1,442569,1063,423838,860
2021-01-02T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1355,99,1454,76561,78015,-313,392,110891,2893,,,191799,2059031,1377433,,13,,,191407,392,110215,676,1359,-4,2864,29,104,-5,2055822,3209,1375469,1964
2021-01-02T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2649,229,2878,55628,58506,1719,2035,109818,7846,,,176170,2588793,1234681,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 6 casi in quanto giudicati non casi COVID-19.,17,,,174141,2029,109546,272,2643,6,7808,38,231,-2,2583512,5281,1232042,2639
2021-01-02T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,652,63,715,11132,11847,94,359,37567,1687,,,51101,942810,343713,,4,,,50742,359,37320,247,647,5,1669,18,63,0,940153,2657,342937,776
2021-01-02T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,2792,315,3107,73341,76448,87,1275,85975,3816,,,166239,2730769,2056450,,10,,,164964,1275,84811,1164,2752,40,3792,24,305,10,2721083,9686,2052446,4004
2021-01-02T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,674,66,740,4962,5702,105,203,52475,2907,,,61084,715806,324658,,5,I 162885 test antigenici rapidi sono riferiti a partire dal 02/11/2020;  in Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare.,,60881,203,52386,89,664,10,2898,9,63,3,714541,1265,324246,412
2021-01-02T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,3293,491,3784,52226,56010,698,1402,402070,25281,,,483361,4896792,2621183,,20,,,481959,1402,401444,626,3352,-59,25203,78,487,4,4885034,11758,2617001,4182
2021-01-02T17:00:00,ITA,11,Marche,43.61675973,13.5188753,479,65,544,11243,11787,48,285,29221,1594,,,42602,539624,319908,,4,,,42317,285,28997,224,479,0,1581,13,61,4,537533,2091,318488,1420
