data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2022-02-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,386,14,400,61539,61939,86,459,198454,2958,,,263351,5017372,1165453,Sono stati eliminati 2 casi dei giorni passati in quanto 1 caso non paziente Covid ed 1 caso duplicato,2,,,157046,106305,2063943,2953429,ITF,ITF1,262894,457,198087,367,392,-6,2954,4,12,2,5012694,4678,1165157,296
2022-02-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,95,1,96,19470,19566,-10,239,62804,762,,,83132,806266,307033,"Il numero totale dei decessi ne comprende n. 30 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata. ",0,,,57961,25171,615167,191099,ITF,ITF5,82893,239,62558,246,102,-7,759,3,1,0,804736,1530,306753,280
2022-02-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,294,18,312,45742,46054,73,1613,167369,2091,,,215514,2281836,1740852,,3,,Si precisa che per mero errore  di trascrizione sono stati comunicati  29.663 casi confermati da test antigenico.,163261,52253,1498798,783038,ITF,ITF6,213901,1613,165835,1534,279,15,2085,6,19,-1,2270128,11708,1734767,6085
2022-02-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,742,45,787,130917,131704,-4488,1380,1064499,9751,,,1205954,13746207,4574435,,3,,"a seguito delle verifiche quotidiane si evince che 6 decessi registrati oggi, risalgono ad un periodo compreso tra il 07/12/2021 e il 25/02/2022",847334,358620,8052958,5693249,ITF,ITF3,1204574,1380,1058652,5847,769,-27,9730,21,47,-2,13733229,12978,4572981,1454
2022-02-28T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,1422,76,1498,32517,34015,-2541,1521,1136254,15905,,,1186174,14511093,2628925,"Sono stati eliminati 1 casi, positivi a test antigenico ma non confermati da tampone molecolare. Sono stati eliminati 1 casi, comunicati nei giorni precedenti, in quanto giudicati non casi COVID-19.",3,,,850455,335719,8450844,6060249,ITH,ITH5,1184655,1519,1132216,4038,1393,29,15883,22,75,1,14500931,10162,2628363,562
2022-02-28T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,214,15,229,18583,18812,-553,186,284587,4776,,,308175,5760175,1084122,Il totale dei casi positivi è stato ridotto di 1 a seguito a seguito di 1 test positivo rimosso dopo revisione del caso (caso relativo alla provincia di PN).		 Si segnala che nei dati relativi agli ospedalizzati in Terapia Intensiva e Area Medica sono conteggiati tutti i pazienti risultati positivi a SARS-CoV2 ricoverati sia per Covid-19 che per altra patologia.		,0,,,182201,125974,3066963,2693212,ITH,ITH4,307990,185,283852,735,210,4,4773,3,15,0,5756504,3671,1083885,237
2022-02-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,1412,122,1534,136912,138446,-5657,2324,925808,10426,,,1074680,17716039,5386626,,5,,,834525,240155,8089210,9626829,ITI,ITI4,1072356,2324,917840,7968,1390,22,10413,13,126,-4,17685103,30936,5384405,2221
2022-02-28T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,352,18,370,13919,14289,-371,365,325514,5097,,,344900,4778912,1229263,,1,,*di cui  9500 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,213950,130950,2283356,2495556,ITC,ITC3,344535,365,324782,732,351,1,5093,4,19,-1,4774892,4020,1228787,476
2022-02-28T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,1052,97,1149,117143,118292,-1866,1388,2175665,38603,,,2332560,32989784,7811842,,8,,,1321594,1010966,15027234,17962550,ITC,ITC4,2331172,1388,2172434,3231,1059,-7,38580,23,97,0,32969599,20185,7809827,2015
2022-02-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,209,28,237,18461,18698,41,579,304785,3592,,,327075,2723577,1734060,,1,,,202261,124814,1916418,807159,ITI,ITI3,326496,579,304251,534,202,7,3588,4,27,1,2718712,4865,1732702,1358
2022-02-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,25,2,27,6518,6545,135,140,31883,568,,,38996,485230,433179,,0,,,22398,16598,372612,112618,ITF,ITF2,38856,140,31879,4,23,2,567,1,3,-1,484158,1072,432449,730
2022-02-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,71,2,73,5327,5400,-236,194,181214,1413,,,188027,3648604,621648,,1,,,89519,98508,844595,2804009,ITH,ITH1,187833,194,180784,430,70,1,1413,0,3,-1,3645912,2692,621439,209
2022-02-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,54,6,60,3550,3610,-142,111,133845,1519,,,138974,2382959,532850,,0,,,42421,96553,822227,1560732,ITH,ITH2,138863,111,133595,250,54,0,1516,3,6,0,2381199,1760,532637,213
2022-02-28T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,949,40,989,44537,45526,-1248,1342,919360,13030,,,977916,15209499,3714480,,4,,,474459,503457,4700545,10508954,ITC,ITC1,976574,1342,916774,2586,962,-13,13026,4,38,2,15183097,26402,3712253,2227
2022-02-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,595,31,626,78694,79320,-346,1537,647246,7663,,,734229,8729786,2102026,,1,,,441502,292727,3977703,4752083,ITF,ITF4,732692,1537,645381,1865,610,-15,7645,18,33,-2,8713212,16574,2099924,2102
