data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-20T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,661,75,736,14642,15378,516,705,6430,739,10048,12499,22547,366943,218064,,21842,705,6259,171,658,3,721,18,74,1,362295,4648,215944,2120
2020-11-20T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,154,27,181,4762,4943,181,219,1055,104,1970,4132,6102,136301,135426,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,5883,219,1020,35,147,7,101,3,28,-1,134214,2087,133335,2091
2020-11-20T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,415,46,461,8906,9367,389,515,3447,213,1501,11526,13027,337603,330399,,12512,515,3332,115,395,20,202,11,47,-1,334533,3070,327394,3005
2020-11-20T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2244,201,2445,96547,98992,2806,4226,29293,1217,126778,2724,129502,1383104,972976,,125276,4226,27898,1395,2287,-43,1192,25,194,7,1355455,27649,956035,16941
2020-11-20T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2534,244,2778,60156,62934,1925,2533,32145,5265,64026,36318,100344,1957785,1011858,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 3 casi in quanto giudicati non casi COVID-19.,97814,2530,31587,558,2489,45,5218,47,244,0,1935478,22307,1003409,8449
2020-11-20T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,505,54,559,11616,12175,530,1018,10157,608,19425,3515,22940,651014,261532,I nuovi casi di oggi includono 85 casi registrati dai laboratori privati fra il 29 ottobre e il 14 novembre,21922,1018,9697,460,485,20,580,28,48,6,643492,7522,259446,2086
2020-11-20T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3202,337,3539,74207,77746,2205,2667,17782,1921,27794,69655,97449,1960536,1592354,,94782,2667,17361,421,3103,99,1880,41,329,8,1933649,26887,1570432,21922
2020-11-20T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1290,120,1410,14544,15954,-1073,761,28594,2207,32198,14557,46755,553862,275463,,45994,761,26789,1805,1319,-29,2178,29,119,1,548215,5647,273332,2131
2020-11-20T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8304,930,9234,150407,159641,4061,9221,177832,20190,267227,90436,357663,3724757,2221955,,348442,9221,172847,4985,8291,13,20015,175,915,15,3682509,42248,2208742,13213
2020-11-20T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,81,623,14354,14977,121,512,9475,1161,19698,5915,25613,384786,224325,,25101,512,9095,380,526,16,1150,11,78,3,381419,3367,222600,1725
