data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2021-04-07T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,592,72,664,9733,10397,-174,219,54281,2200,,,66878,1280660,585916,Dal totale dei positivi è stato sottratto 1 caso dei giorni scorsi in quanto duplicato ,6,,,66878,0,916707,363953,ITF,ITF1,66660,218,53902,379,603,-11,2187,13,70,2,1272084,8576,583700,2216
2021-04-07T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,176,12,188,4731,4919,4,142,14808,470,,,20197,301556,171649,"IL NUMERO TOTALE DEI DECESSI COMPRENDE 16 PAZIENTI NON RESIDENTI, DECEDUTI  IN STRUTTURE OSPEDALIERE DELLA REGIONE BASILICATA. ",0,,,20197,0,288992,12564,ITF,ITF5,20055,142,14678,130,174,2,462,8,13,-1,299864,1692,170974,675
2021-04-07T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,452,39,491,10952,11443,-53,292,37281,872,,,49596,687923,646152,,3,,,49583,13,666919,21004,ITF,ITF6,49304,292,36944,337,439,13,864,8,37,2,684728,3195,643229,2923
2021-04-07T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1606,149,1755,89352,91107,-795,1358,252199,5653,,,348959,3730599,2514674,,18,,,337371,11588,3489644,240955,ITF,ITF3,347601,1358,250112,2087,1603,3,5587,66,160,-11,3714529,16070,2503245,11429
2021-04-07T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,3160,356,3516,65459,68975,-1915,576,264532,12246,,,345753,5014353,1700203,"Sono stati eliminati 19 casi, positivi a test antigenico ma non confermati da tampone molecolare.",24,,,345515,238,4084264,930089,ITH,ITH5,345196,557,262117,2415,3206,-46,12189,57,367,-11,4982493,31860,1697399,2804
2021-04-07T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,584,79,663,12299,12962,-360,286,83630,3424,,,100016,1672375,595991,,6,,,86915,13101,1471388,200987,ITH,ITH4,99730,286,83006,624,604,-20,3402,22,81,-2,1665109,7266,593752,2239
2021-04-07T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3265,382,3647,49164,52811,-767,1081,236271,6895,,,295977,5368195,3531572,,21,,,289942,6035,3946890,1421305,ITI,ITI4,294896,1081,234470,1801,3240,25,6848,47,396,-14,5330821,37374,3511129,20443
2021-04-07T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,672,81,753,7219,7972,-16,425,80485,3922,,,92379,1280616,534062,,8,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,92379,0,1083873,196743,ITC,ITC3,91954,425,80056,429,691,-19,3910,12,80,1,1270878,9738,530235,3827
2021-04-07T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6595,834,7429,74864,82293,-1406,2569,642145,31373,,,755811,8460138,3568955,,46,,,718677,37134,7489069,971069,ITC,ITC4,753242,2569,638279,3866,6643,-48,31264,109,845,-11,8413420,46718,3562362,6593
2021-04-07T17:00:00,ITA,11,Marche,43.61675973,13.5188753,758,139,897,7429,8326,-105,286,79677,2717,,,90720,1035069,625890,,9,,,90720,0,930649,104420,ITI,ITI3,90434,286,79302,375,783,-25,2701,16,141,-2,1029610,5459,622700,3190
