data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-12-04T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,700,73,773,17019,17792,-36,408,10857,955,0,0,29604,428610,243415,,29196,408,10428,429,698,2,940,15,76,-3,424370,4240,241874,1541
2020-12-04T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,165,20,185,6259,6444,39,142,2123,161,0,0,8728,158358,157503,,8586,142,2023,100,161,4,158,3,20,0,156657,1701,155787,1716
2020-12-04T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,390,34,424,10151,10575,-16,335,6987,329,0,0,17891,375413,364826,,17542,349,6629,358,399,-9,322,7,32,2,372492,2921,362057,2769
2020-12-04T17:00:00,ITA,15,Campania,40.83956555,14.25084984,1999,166,2165,99691,101856,-718,1651,58461,1903,0,0,162220,1658601,1132418,"Per mero errore di inserimento, il numero delle persone testate di ieri era 1.118.787 e non 11.187.787",160569,1651,56177,2284,2041,-42,1818,85,162,4,1639868,18733,1118787,13631
2020-12-04T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2717,248,2965,67091,70056,-181,2143,53931,6022,0,0,130009,2192637,1103704,In seguito a verifica sui dati comunicati nei giorni passati sono stati eliminati 4 casi in quanto giudicati non casi COVID-19,127870,2139,51674,2257,2668,49,5959,63,245,3,2174960,17677,1097761,5943
2020-12-04T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,632,59,691,14482,15173,290,1040,17860,977,0,0,34010,754205,293200,,32970,1040,17146,714,629,3,941,36,59,0,744835,9370,290494,2706
2020-12-04T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3178,360,3538,90299,93837,958,1831,30427,2576,0,0,126840,2311519,1852335,,125009,1831,29616,811,3233,-55,2514,62,364,-4,2288573,22946,1852335,0
2020-12-04T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,912,99,1011,10016,11027,-431,367,39660,2474,0,0,53161,619028,296122,,52794,367,38887,773,932,-20,2449,25,102,-3,614263,4765,294667,1455
2020-12-04T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,6792,822,7614,109088,116702,-1629,4533,284073,22773,0,0,423548,4222113,2397885,,419015,4533,278058,6015,7025,-233,22626,147,836,-14,4179837,42276,2383936,13949
2020-12-04T17:00:00,ITA,11,Marche,43.61675973,13.5188753,518,87,605,18756,19361,412,492,10866,1305,0,0,31532,425121,247137,,31040,492,10793,73,526,-8,1298,7,88,-1,420304,4817,244290,2847
2020-12-04T17:00:00,ITA,14,Molise,41.55774754,14.65916051,64,10,74,2531,2605,173,176,2364,129,0,0,5098,95903,88626,,4921,177,2362,2,65,-1,127,2,10,0,94388,1515,87258,1368
2020-12-04T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,418,32,450,10736,11186,-29,285,13092,569,0,0,24847,319323,151045,Totale Test Antigenici Positivi : 90,24562,285,12789,303,428,-10,558,11,35,-3,317314,2009,150436,609
2020-12-04T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,415,47,462,2044,2506,-26,255,13475,680,0,0,16661,389049,139155,,16406,255,13200,275,404,11,674,6,45,2,385118,3931,138153,1002
2020-12-04T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,4351,357,4708,63768,68476,-1530,2132,100081,6506,0,0,175063,1640659,990479,,172931,2132,96473,3608,4459,-108,6452,54,366,-9,1619813,20846,982816,7663
