data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,totale_casi_ieri,totale_nuovi_casi,dimessi_guariti_ieri,nuovi_dimessi_guariti,ricoverati_con_sintomi_ieri,nuovi_ricoverati_con_sintomi,deceduti_ieri,nuovi_deceduti,terapia_intensiva_ieri,nuovi_terapia_intensiva,tamponi_ieri,nuovi_tamponi,casi_testati_ieri,nuovi_casi_testati
2020-11-22T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,664,72,736,15395,16131,534,560,6731,786,10440,13208,23648,375917,221913,,23088,560,6717,14,676,-12,774,12,73,-1,371339,4578,219918,1995
2020-11-22T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,156,23,179,5153,5332,162,208,1128,110,2080,4490,6570,139527,138861,TOTALI TAMPONI EFFETTUATI/CASI TESTATI E TOTALE CASI POSITIVI RESIDENTI IN REGIONE BASILICATA IN CORSO DI REVISIONE.,6362,208,1082,46,157,-1,110,0,24,-1,137987,1540,137110,1751
2020-11-22T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,433,47,480,9578,10058,270,444,3616,222,1527,12369,13896,342983,335526,,13452,444,3447,169,426,7,217,5,45,2,340557,2426,333246,2280
2020-11-22T17:00:00,ITA,15,Campania,40.83956555,14.25084984,2218,201,2419,101062,103481,2346,3217,31522,1270,133544,2729,136273,1432128,1002964,,133056,3217,30672,850,2260,-42,1249,21,198,3,1407796,24332,985270,17694
2020-11-22T17:00:00,ITA,8,Emilia-Romagna,44.49436681,11.3417208,2666,249,2915,64359,67274,2194,2665,33105,5350,66834,38895,105729,1990596,1027297,,103064,2665,32672,433,2594,72,5312,38,241,8,1977482,13114,1019829,7468
2020-11-22T17:00:00,ITA,6,Friuli Venezia Giulia,45.6494354,13.76813649,545,56,601,12450,13051,294,675,10961,646,20886,3772,24658,664296,264942,I nuovi casi di oggi includono 109 casi da laboratori privati di cui 67 compresi nel periodo dal 4 al 18 novembre,23983,675,10593,368,509,36,633,13,55,1,658272,6024,263440,1502
2020-11-22T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,3298,339,3637,78416,82053,2177,2533,18609,1978,28665,73975,102640,2015225,1636960,,100107,2533,18273,336,3257,41,1958,20,337,2,1990582,24643,1617550,19410
2020-11-22T17:00:00,ITA,7,Liguria,44.41149315,8.9326992,1253,122,1375,14503,15878,5,611,30008,2241,33196,14931,48127,564766,279225,,47516,611,29416,592,1241,12,2227,14,119,3,560338,4428,277654,1571
2020-11-22T17:00:00,ITA,3,Lombardia,45.46679409,9.190347404,8391,949,9340,155066,164406,1721,5094,186680,20524,276322,95288,371610,3798851,2248813,,366516,5094,183472,3208,8314,77,20359,165,936,13,3769051,29800,2236696,12117
2020-11-22T17:00:00,ITA,11,Marche,43.61675973,13.5188753,542,88,630,14737,15367,245,529,10047,1180,20395,6199,26594,391100,227685,,26065,529,9775,272,544,-2,1168,12,86,2,387818,3282,225892,1793
2020-11-22T17:00:00,ITA,14,Molise,41.55774754,14.65916051,51,11,62,2308,2370,62,93,1445,94,3859,50,3909,83031,77476,,3816,93,1416,29,51,0,92,2,9,2,81934,1097,76461,1015
2020-11-22T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,453,38,491,11133,11624,-51,535,9107,469,21200,0,21200,294506,144616,TOTALE TEST ANTIGENICI POSITIVI : 924,20665,535,8528,579,450,3,462,7,39,-1,291617,2889,143675,941
2020-11-22T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,420,41,461,2081,2542,-160,159,11012,578,7314,6818,14132,352438,128250,,13973,159,10694,318,413,7,577,1,40,1,348903,3535,127347,903
2020-11-22T17:00:00,ITA,1,Piemonte,45.0732745,7.680687483,5132,398,5530,71482,77012,920,2641,66998,5565,64386,85189,149575,1418692,898135,,146934,2641,65346,1652,5150,-18,5496,69,390,8,1405087,13605,890725,7410
2020-11-22T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,1449,188,1637,29715,31352,932,1327,10975,1180,12239,31268,43507,719303,506049,,42180,1327,10612,363,1432,17,1148,32,197,-9,712626,6677,501346,4703
2020-11-22T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,503,70,573,11610,12183,269,404,5921,389,7697,10796,18493,347631,293328,,18089,404,5796,125,504,-1,379,10,70,0,343699,3932,289864,3464
2020-11-22T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,1597,241,1838,35324,37162,921,1258,14781,1186,32768,20361,53129,882336,606566,,51871,1258,14489,292,1568,29,1141,45,242,-1,875889,6447,602679,3887
2020-11-22T17:00:00,ITA,9,Toscana,43.76923077,11.25588885,1785,298,2083,50641,52724,-416,1929,39765,2216,73871,20834,94705,1457791,912549,,92776,1929,37471,2294,1798,-13,2165,51,296,2,1440310,17481,904959,7590
2020-11-22T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,368,75,443,11129,11572,149,400,9864,333,6133,15636,21769,390378,215754,,21369,400,9623,241,370,-2,323,10,75,0,385737,4641,213635,2119
2020-11-22T17:00:00,ITA,2,Valle d'Aosta,45.73750286,7.320149366,144,14,158,1761,1919,-82,99,3818,285,5364,658,6022,54841,31620,,5923,99,3641,177,149,-5,281,4,11,3,53960,881,31251,369
2020-11-22T17:00:00,ITA,5,Veneto,45.43490485,12.33845213,2211,281,2492,69964,72456,1709,2956,47005,3221,30237,92445,122682,2672240,1027321,Tamponi antigenici 763.100,119726,2956,45789,1216,2200,11,3190,31,275,6,2658845,13395,1022442,4879
